"sigA","sigB","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"0.25","1","many2many","none","mean","mean",1,"S",-0.00483449033571056,0.124206215611089
"0.25","1","many2many","none","var","mean",1,"S",0.00620418183434224,NA
"0.25","1","many2many","none","2.5%","var",1,"S",0.0231033578126494,0.0935207609010792
"0.25","1","many2many","none","50%","var",1,"S",0.0542426922163003,0.0935207609010792
"0.25","1","many2many","none","97.5%","var",1,"S",0.107616595449159,0.0935207609010792
"0.25","1","many2many","none","mean","var",1,"S",0.0568782625066992,0.0935207609010792
"0.25","1","many2many","none","var","var",1,"S",0.000479321389479769,NA
"0.25","1","many2many","none","2.5%","mean",2,"jaccard",-0.0694835938894162,0.0408534883103985
"0.25","1","many2many","none","50%","mean",2,"jaccard",-0.000931864835581044,0.0408534883103985
"0.25","1","many2many","none","97.5%","mean",2,"jaccard",0.0623514734356811,0.0408534883103985
"0.25","1","many2many","none","mean","mean",2,"jaccard",-0.00105083732904294,0.0408534883103985
"0.25","1","many2many","none","var","mean",2,"jaccard",0.0012118601599403,NA
"0.25","1","many2many","none","2.5%","var",2,"jaccard",0.00550578901062485,0.033327518488849
"0.25","1","many2many","none","50%","var",2,"jaccard",0.0145588087130102,0.033327518488849
"0.25","1","many2many","none","97.5%","var",2,"jaccard",0.0376525726988665,0.033327518488849
"0.25","1","many2many","none","mean","var",2,"jaccard",0.0164815562040945,0.033327518488849
"0.25","1","many2many","none","var","var",2,"jaccard",9.04692574694163e-05,NA
"0.25","1","many2many","none","2.5%","mean",2,"N",-0.12733946501309,-0.12733946501309
"0.25","1","many2many","none","50%","mean",2,"N",-0.00697664391994772,-0.00697664391994772
"0.25","1","many2many","none","97.5%","mean",2,"N",0.0999765507171844,0.0999765507171844
"0.25","1","many2many","none","mean","mean",2,"N",-0.0121611233903864,-0.0121611233903864
"0.25","1","many2many","none","var","mean",2,"N",0.00413388584827882,0.00413388584827882
"0.25","1","many2many","none","2.5%","var",2,"N",0.0129361897631313,0.0129361897631313
"0.25","1","many2many","none","50%","var",2,"N",0.0472529906522539,0.0472529906522539
"0.25","1","many2many","none","97.5%","var",2,"N",0.117273136721302,0.117273136721302
"0.25","1","many2many","none","mean","var",2,"N",0.0533718848790696,0.0533718848790696
"0.25","1","many2many","none","var","var",2,"N",0.000772454341937698,0.000772454341937698
"0.25","1","many2many","none","2.5%","mean",2,"rda",0.0424594282572825,0.0696248246654197
"0.25","1","many2many","none","50%","mean",2,"rda",0.0534816983905344,0.0696248246654197
"0.25","1","many2many","none","97.5%","mean",2,"rda",0.0638647453957766,0.0696248246654197
"0.25","1","many2many","none","mean","mean",2,"rda",0.0529556746318069,0.0696248246654197
"0.25","1","many2many","none","var","mean",2,"rda",3.13375476861438e-05,NA
"0.25","1","many2many","none","2.5%","var",2,"rda",9.98537464157618e-05,0.0154924484683581
"0.25","1","many2many","none","50%","var",2,"rda",0.000275568706326747,0.0154924484683581
"0.25","1","many2many","none","97.5%","var",2,"rda",0.000826263503449528,0.0154924484683581
"0.25","1","many2many","none","mean","var",2,"rda",0.00033201582520591,0.0154924484683581
"0.25","1","many2many","none","var","var",2,"rda",3.81618692466843e-08,NA
"0.25","1","many2many","none","2.5%","mean",2,"S",-0.14878493155334,0.114551215043864
"0.25","1","many2many","none","50%","mean",2,"S",-0.00532881138331767,0.114551215043864
"0.25","1","many2many","none","97.5%","mean",2,"S",0.123748358715832,0.114551215043864
"0.25","1","many2many","none","mean","mean",2,"S",-0.00336726865601712,0.114551215043864
"0.25","1","many2many","none","var","mean",2,"S",0.00480547225226701,NA
"0.25","1","many2many","none","2.5%","var",2,"S",0.0235737481084517,0.0627809375526602
"0.25","1","many2many","none","50%","var",2,"S",0.0486843267244448,0.0627809375526602
"0.25","1","many2many","none","97.5%","var",2,"S",0.0972948251791073,0.0627809375526602
"0.25","1","many2many","none","mean","var",2,"S",0.0511855092891471,0.0627809375526602
"0.25","1","many2many","none","var","var",2,"S",0.000361752946576912,NA
"0.25","1","many2many","opposite","2.5%","mean",1,"jaccard",-0.16153380708027,-0.130827065779806
"0.25","1","many2many","opposite","50%","mean",1,"jaccard",0.00248747688588515,0.0816373836006732
"0.25","1","many2many","opposite","97.5%","mean",1,"jaccard",0.184811839817023,0.52030872139772
"0.25","1","many2many","opposite","mean","mean",1,"jaccard",0.0123957443495557,0.120944468944463
"0.25","1","many2many","opposite","var","mean",1,"jaccard",0.01115832665314,0.0322176144560216
"0.25","1","many2many","opposite","2.5%","var",1,"jaccard",6.52935696540484e-05,0.000238169384712197
"0.25","1","many2many","opposite","50%","var",1,"jaccard",0.000371655740896677,0.00154576987414979
"0.25","1","many2many","opposite","97.5%","var",1,"jaccard",0.00135266731081929,0.0202812284171886
"0.25","1","many2many","opposite","mean","var",1,"jaccard",0.000493236757463807,0.00335935613417074
"0.25","1","many2many","opposite","var","var",1,"jaccard",1.20154847480325e-07,2.61079192322262e-05
"0.25","1","many2many","opposite","2.5%","mean",1,"N",-0.278944265138484,-0.278944265138484
"0.25","1","many2many","opposite","50%","mean",1,"N",-0.0286156151276072,-0.0286156151276072
"0.25","1","many2many","opposite","97.5%","mean",1,"N",0.314383352936455,0.314383352936455
"0.25","1","many2many","opposite","mean","mean",1,"N",-0.0193090740121102,-0.0193090740121102
"0.25","1","many2many","opposite","var","mean",1,"N",0.0206539103564922,0.0206539103564922
"0.25","1","many2many","opposite","2.5%","var",1,"N",0.000244447365255638,0.000244447365255638
"0.25","1","many2many","opposite","50%","var",1,"N",0.0258750910174682,0.0258750910174682
"0.25","1","many2many","opposite","97.5%","var",1,"N",0.0901736607515062,0.0901736607515062
"0.25","1","many2many","opposite","mean","var",1,"N",0.0302199986610558,0.0302199986610558
"0.25","1","many2many","opposite","var","var",1,"N",0.000726655405397428,0.000726655405397428
"0.25","1","many2many","opposite","2.5%","mean",1,"rda",0.0182296175776105,0.0258953886618129
"0.25","1","many2many","opposite","50%","mean",1,"rda",0.0521568078149159,0.0759017271287815
"0.25","1","many2many","opposite","97.5%","mean",1,"rda",0.138334872377823,0.218035602986572
"0.25","1","many2many","opposite","mean","mean",1,"rda",0.0583362992693759,0.0930551481914173
"0.25","1","many2many","opposite","var","mean",1,"rda",0.000880929499934701,0.00310401806299899
"0.25","1","many2many","opposite","2.5%","var",1,"rda",1.29211219483339e-05,3.63242136548535e-05
"0.25","1","many2many","opposite","50%","var",1,"rda",4.47932205007833e-05,0.000361259315657671
"0.25","1","many2many","opposite","97.5%","var",1,"rda",0.000240800655218058,0.00337239673772633
"0.25","1","many2many","opposite","mean","var",1,"rda",6.73088785245365e-05,0.000812100732586273
"0.25","1","many2many","opposite","var","var",1,"rda",4.02928231735714e-09,3.02684939253501e-06
"0.25","1","many2many","opposite","2.5%","mean",1,"S",-0.435065542427693,-0.446837631534773
"0.25","1","many2many","opposite","50%","mean",1,"S",0.000375558941435,-0.00691572099842684
"0.25","1","many2many","opposite","97.5%","mean",1,"S",0.361174685859899,0.475190552471438
"0.25","1","many2many","opposite","mean","mean",1,"S",-0.0244265572353667,-0.00897008703886443
"0.25","1","many2many","opposite","var","mean",1,"S",0.0551143682498198,0.0653367787563635
"0.25","1","many2many","opposite","2.5%","var",1,"S",0.000428698936344769,0.0004445025866901
"0.25","1","many2many","opposite","50%","var",1,"S",0.00143530214338869,0.00284198274928068
"0.25","1","many2many","opposite","97.5%","var",1,"S",0.00551689291254305,0.0288811267790863
"0.25","1","many2many","opposite","mean","var",1,"S",0.00184225372237284,0.00545027779295795
"0.25","1","many2many","opposite","var","var",1,"S",1.78977025558024e-06,9.32011205327257e-05
"0.25","1","many2many","opposite","2.5%","mean",2,"jaccard",0.804940804061948,0.24346326111115
"0.25","1","many2many","opposite","50%","mean",2,"jaccard",0.87597053027587,0.612383493966623
"0.25","1","many2many","opposite","97.5%","mean",2,"jaccard",0.922999352256098,0.800168071469145
"0.25","1","many2many","opposite","mean","mean",2,"jaccard",0.872336230323432,0.582189985941778
"0.25","1","many2many","opposite","var","mean",2,"jaccard",0.00112068758489798,0.0218038300923285
"0.25","1","many2many","opposite","2.5%","var",2,"jaccard",2.72852299323976e-05,0.000109057068979985
"0.25","1","many2many","opposite","50%","var",2,"jaccard",8.61004879495712e-05,0.000925620276609182
"0.25","1","many2many","opposite","97.5%","var",2,"jaccard",0.000389135477977222,0.00862823189882467
"0.25","1","many2many","opposite","mean","var",2,"jaccard",0.000120984772780376,0.00184075336267035
"0.25","1","many2many","opposite","var","var",2,"jaccard",9.88972562191698e-09,6.08313307047652e-06
"0.25","1","many2many","opposite","2.5%","mean",2,"N",-0.660225310986609,-0.660225310986609
"0.25","1","many2many","opposite","50%","mean",2,"N",-0.00262088135817939,-0.00262088135817939
"0.25","1","many2many","opposite","97.5%","mean",2,"N",0.633206250042273,0.633206250042273
"0.25","1","many2many","opposite","mean","mean",2,"N",0.0174219455194849,0.0174219455194849
"0.25","1","many2many","opposite","var","mean",2,"N",0.108050977005906,0.108050977005906
"0.25","1","many2many","opposite","2.5%","var",2,"N",0.000165651604046365,0.000165651604046365
"0.25","1","many2many","opposite","50%","var",2,"N",0.0426982573037069,0.0426982573037069
"0.25","1","many2many","opposite","97.5%","var",2,"N",0.110975840186601,0.110975840186601
"0.25","1","many2many","opposite","mean","var",2,"N",0.0446690904557227,0.0446690904557227
"0.25","1","many2many","opposite","var","var",2,"N",0.00110232195745158,0.00110232195745158
"0.25","1","many2many","opposite","2.5%","mean",2,"rda",0.184567012901494,0.0899011587350759
"0.25","1","many2many","opposite","50%","mean",2,"rda",0.328906806048411,0.233452514056881
"0.25","1","many2many","opposite","97.5%","mean",2,"rda",0.52057869115495,0.454336974910237
"0.25","1","many2many","opposite","mean","mean",2,"rda",0.340134130169498,0.241986698848032
"0.25","1","many2many","opposite","var","mean",2,"rda",0.00935980521283513,0.0103367428475616
"0.25","1","many2many","opposite","2.5%","var",2,"rda",3.8840294179951e-05,0.000141431567650304
"0.25","1","many2many","opposite","50%","var",2,"rda",0.000246637094581563,0.00127324655620517
"0.25","1","many2many","opposite","97.5%","var",2,"rda",0.000960749735521386,0.00624768122034503
"0.25","1","many2many","opposite","mean","var",2,"rda",0.000312558731387052,0.00188976613641017
"0.25","1","many2many","opposite","var","var",2,"rda",8.16463636941568e-08,3.54630234943733e-06
"0.25","1","many2many","opposite","2.5%","mean",2,"S",-0.652460821463642,-0.759967844978954
"0.25","1","many2many","opposite","50%","mean",2,"S",0.0253038652051027,0.0936988450947843
"0.25","1","many2many","opposite","97.5%","mean",2,"S",0.794593123524536,0.74503261486578
"0.25","1","many2many","opposite","mean","mean",2,"S",0.0325758892295263,0.0536668873211904
"0.25","1","many2many","opposite","var","mean",2,"S",0.137888001832603,0.190539094394245
"0.25","1","many2many","opposite","2.5%","var",2,"S",0.000181704390880049,0.000430682846717483
"0.25","1","many2many","opposite","50%","var",2,"S",0.000738329755977498,0.00273733652474689
"0.25","1","many2many","opposite","97.5%","var",2,"S",0.00340009025788536,0.0353550866011697
"0.25","1","many2many","opposite","mean","var",2,"S",0.00101312461223275,0.00659046029253465
"0.25","1","many2many","opposite","var","var",2,"S",8.82089340715411e-07,9.53711448395782e-05
"0.25","1","many2many","same","2.5%","mean",1,"jaccard",-0.188515084235221,-0.194860574214874
"0.25","1","many2many","same","50%","mean",1,"jaccard",-0.0076640714869553,-0.0453644965043268
"0.25","1","many2many","same","97.5%","mean",1,"jaccard",0.263016724421259,0.291750854738086
"0.25","1","many2many","same","mean","mean",1,"jaccard",-0.002542259265475,-0.00656739365535068
"0.25","1","many2many","same","var","mean",1,"jaccard",0.011695614271616,0.0196993628245413
"0.25","1","many2many","same","2.5%","var",1,"jaccard",0.000104126915218013,6.08946534168599e-05
"0.25","1","many2many","same","50%","var",1,"jaccard",0.000362265593916951,0.000554865907207309
"0.25","1","many2many","same","97.5%","var",1,"jaccard",0.00114870047272678,0.00657559943383311
"0.25","1","many2many","same","mean","var",1,"jaccard",0.000453893222952149,0.00132601137474654
"0.25","1","many2many","same","var","var",1,"jaccard",8.31740832193064e-08,3.57313426735575e-06
"0.25","1","many2many","same","2.5%","mean",1,"N",-0.378811486144391,-0.378811486144391
"0.25","1","many2many","same","50%","mean",1,"N",-0.0066829397200665,-0.0066829397200665
"0.25","1","many2many","same","97.5%","mean",1,"N",0.302377345047744,0.302377345047744
"0.25","1","many2many","same","mean","mean",1,"N",-0.0120631387218435,-0.0120631387218435
"0.25","1","many2many","same","var","mean",1,"N",0.0295756641098756,0.0295756641098756
"0.25","1","many2many","same","2.5%","var",1,"N",0.00017897616477144,0.00017897616477144
"0.25","1","many2many","same","50%","var",1,"N",0.0232304575429923,0.0232304575429923
"0.25","1","many2many","same","97.5%","var",1,"N",0.087247341289225,0.087247341289225
"0.25","1","many2many","same","mean","var",1,"N",0.0290818399307216,0.0290818399307216
"0.25","1","many2many","same","var","var",1,"N",0.000924218527474843,0.000924218527474843
"0.25","1","many2many","same","2.5%","mean",1,"rda",0.0181845955368389,0.00918736028399951
"0.25","1","many2many","same","50%","mean",1,"rda",0.0475651909775,0.04191280874408
"0.25","1","many2many","same","97.5%","mean",1,"rda",0.142621887688592,0.173666505998487
"0.25","1","many2many","same","mean","mean",1,"rda",0.0535197173297058,0.0510683072616697
"0.25","1","many2many","same","var","mean",1,"rda",0.000902723389799294,0.00192084131295235
"0.25","1","many2many","same","2.5%","var",1,"rda",1.19696642029977e-05,7.748482222431e-06
"0.25","1","many2many","same","50%","var",1,"rda",5.00574529118499e-05,9.76309693674556e-05
"0.25","1","many2many","same","97.5%","var",1,"rda",0.000234261297188115,0.00152154288848401
"0.25","1","many2many","same","mean","var",1,"rda",6.73981137547981e-05,0.000261052238267565
"0.25","1","many2many","same","var","var",1,"rda",3.38447374200577e-09,2.6937276639213e-07
"0.25","1","many2many","same","2.5%","mean",1,"S",-0.394761782498664,-0.417648053424964
"0.25","1","many2many","same","50%","mean",1,"S",0.0116937330312615,-0.000502937651624252
"0.25","1","many2many","same","97.5%","mean",1,"S",0.416131289651546,0.471412848104525
"0.25","1","many2many","same","mean","mean",1,"S",0.0129704300962149,0.00303676815992411
"0.25","1","many2many","same","var","mean",1,"S",0.049594855383882,0.0484059203579959
"0.25","1","many2many","same","2.5%","var",1,"S",0.000327277516221102,0.000247567387691464
"0.25","1","many2many","same","50%","var",1,"S",0.00125891390539371,0.00147561899782582
"0.25","1","many2many","same","97.5%","var",1,"S",0.00394326376309975,0.0100633585778026
"0.25","1","many2many","same","mean","var",1,"S",0.00150956004815419,0.00244177117805169
"0.25","1","many2many","same","var","var",1,"S",1.04838464958909e-06,8.99362150941887e-06
"0.25","1","many2many","same","2.5%","mean",2,"jaccard",0.813180140156012,0.403424916015057
"0.25","1","many2many","same","50%","mean",2,"jaccard",0.879322505731294,0.635409600872016
"0.25","1","many2many","same","97.5%","mean",2,"jaccard",0.92773071417022,0.827544853356754
"0.25","1","many2many","same","mean","mean",2,"jaccard",0.878302337113258,0.63521926713985
"0.25","1","many2many","same","var","mean",2,"jaccard",0.00105598511610442,0.013465218834175
"0.25","1","many2many","same","2.5%","var",2,"jaccard",1.90568946815015e-05,3.99493928591645e-05
"0.25","1","many2many","same","50%","var",2,"jaccard",7.12398402520975e-05,0.000513923240690388
"0.25","1","many2many","same","97.5%","var",2,"jaccard",0.000238821862167878,0.00374851607754158
"0.25","1","many2many","same","mean","var",2,"jaccard",9.43618471306904e-05,0.00097766726799734
"0.25","1","many2many","same","var","var",2,"jaccard",4.53358079190216e-09,1.46667682319508e-06
"0.25","1","many2many","same","2.5%","mean",2,"N",-0.667361719055544,-0.667361719055544
"0.25","1","many2many","same","50%","mean",2,"N",-0.010411938720691,-0.010411938720691
"0.25","1","many2many","same","97.5%","mean",2,"N",0.571395963063314,0.571395963063314
"0.25","1","many2many","same","mean","mean",2,"N",0.00303636657171341,0.00303636657171341
"0.25","1","many2many","same","var","mean",2,"N",0.136426509301154,0.136426509301154
"0.25","1","many2many","same","2.5%","var",2,"N",0.000135714656453259,0.000135714656453259
"0.25","1","many2many","same","50%","var",2,"N",0.0366234489638063,0.0366234489638063
