"o","mra","mrb","stat","summary","env","measure","cor_a","cor_b"
"0.1","10","10","97.5%","mean",1,"N",0.115653753162549,0.115653753162549
"0.1","10","10","97.5%","mean",1,"rda",0.138290772675254,0.514699930517453
"0.1","10","10","97.5%","mean",1,"S",0.385743653879717,0.714784803227479
"0.1","10","10","97.5%","mean",2,"jaccard",0.936032328847467,0.664001214998487
"0.1","10","10","97.5%","mean",2,"N",0.138721792097887,0.138721792097887
"0.1","10","10","97.5%","mean",2,"rda",0.48459866990655,0.249278192289947
"0.1","10","10","97.5%","mean",2,"S",0.633761078479752,0.573143047450384
"0.1","10","10","97.5%","var",1,"jaccard",0.0034383863865296,0.00512612226525034
"0.1","10","10","97.5%","var",1,"N",0.10205094276883,0.10205094276883
"0.1","10","10","97.5%","var",1,"rda",0.000342312811171938,0.00400052370114613
"0.1","10","10","97.5%","var",1,"S",0.00883182076937635,0.0139807867461377
"0.1","10","10","97.5%","var",2,"jaccard",0.0012265845132603,0.00869098994046675
"0.1","10","10","97.5%","var",2,"N",0.110218073072754,0.110218073072754
"0.1","10","10","97.5%","var",2,"rda",0.00165044664371453,0.00280404935739488
"0.1","10","10","97.5%","var",2,"S",0.00612467803340525,0.0256147534424738
"0.1","10","10","mean","mean",1,"jaccard",-0.0206976702621306,0.623171199577114
"0.1","10","10","mean","mean",1,"N",-0.0075123549052091,-0.0075123549052091
"0.1","10","10","mean","mean",1,"rda",0.0513430910755152,0.306671549549754
"0.1","10","10","mean","mean",1,"S",-0.0272569483613807,-0.00279037088850674
"0.1","10","10","mean","mean",2,"jaccard",0.892828318822617,0.248646540725132
"0.1","10","10","mean","mean",2,"N",-0.0129217174490447,-0.0129217174490447
"0.1","10","10","mean","mean",2,"rda",0.380172728848019,0.131765142968056
"0.1","10","10","mean","mean",2,"S",-0.00341960284231055,0.0286979124621251
"0.1","10","10","mean","var",1,"jaccard",0.00112838283339079,0.00194615785957409
"0.1","10","10","mean","var",1,"N",0.0528359623682739,0.0528359623682739
"0.1","10","10","mean","var",1,"rda",0.000108412547911213,0.00128484120683109
"0.1","10","10","mean","var",1,"S",0.00321597607731585,0.00492765660455959
"0.1","10","10","mean","var",2,"jaccard",0.000328399177950023,0.00313960457138593
"0.1","10","10","mean","var",2,"N",0.0550681319060544,0.0550681319060544
"0.1","10","10","mean","var",2,"rda",0.000621068056385977,0.000822722527169597
"0.1","10","10","mean","var",2,"S",0.00250781406415737,0.00598991874352506
"0.1","10","10","var","mean",1,"jaccard",0.0106470098726637,0.0300483142651061
"0.1","10","10","var","mean",1,"N",0.0045154072766879,0.0045154072766879
"0.1","10","10","var","mean",1,"rda",0.00089167458070878,0.0105663999204042
"0.1","10","10","var","mean",1,"S",0.0480869611143615,0.161852024251602
"0.1","10","10","var","mean",2,"jaccard",0.00133258580159394,0.0383142935711035
"0.1","10","10","var","mean",2,"N",0.00780296182204722,0.00780296182204722
"0.1","10","10","var","mean",2,"rda",0.00450764695117702,0.00484912499087627
"0.1","10","10","var","mean",2,"S",0.170036918033221,0.0875145358192634
"0.1","10","10","var","var",1,"jaccard",9.4608057302181e-07,2.09090786418497e-06
"0.1","10","10","var","var",1,"N",0.000517522055233369,0.000517522055233369
"0.1","10","10","var","var",1,"rda",9.81951240019276e-09,8.56756060354881e-07
"0.1","10","10","var","var",1,"S",5.6880571286182e-06,1.17759329014516e-05
"0.1","10","10","var","var",2,"jaccard",8.61354202585685e-08,7.05593564076593e-06
"0.1","10","10","var","var",2,"N",0.000531869294162952,0.000531869294162952
"0.1","10","10","var","var",2,"rda",1.41828409111056e-07,5.123525839908e-07
"0.1","10","10","var","var",2,"S",3.07976948906947e-06,3.41316757828237e-05
"0.1","10","20","2.5%","mean",1,"jaccard",-0.192835243429692,0.277852987449315
"0.1","10","20","2.5%","mean",1,"N",-0.142973936522962,-0.142973936522962
"0.1","10","20","2.5%","mean",1,"rda",0.0231330950861394,0.129822099867622
"0.1","10","20","2.5%","mean",1,"S",-0.465340249035098,-0.710843549013194
"0.1","10","20","2.5%","mean",2,"jaccard",0.825378321633122,-0.0514602170072753
"0.1","10","20","2.5%","mean",2,"N",-0.173175176043485,-0.173175176043485
"0.1","10","20","2.5%","mean",2,"rda",0.274393710291712,0.0370385781679962
"0.1","10","20","2.5%","mean",2,"S",-0.739719419653165,-0.574756640892185
"0.1","10","20","2.5%","var",1,"jaccard",0.000277829272500857,0.000176458742979597
"0.1","10","20","2.5%","var",1,"N",0.0160751603441804,0.0160751603441804
"0.1","10","20","2.5%","var",1,"rda",1.43413740541438e-05,0.000288459638689269
"0.1","10","20","2.5%","var",1,"S",0.000795420086310021,0.000562577699132966
"0.1","10","20","2.5%","var",2,"jaccard",4.48312072206575e-05,0.000435964068453434
"0.1","10","20","2.5%","var",2,"N",0.0154272998108957,0.0154272998108957
"0.1","10","20","2.5%","var",2,"rda",0.000178863641726887,0.000137914107152978
"0.1","10","20","2.5%","var",2,"S",0.000373541114665878,0.00103445336035943
"0.1","10","20","50%","mean",1,"jaccard",-0.0131885182900442,0.673359533541949
"0.1","10","20","50%","mean",1,"N",-0.00419089309912554,-0.00419089309912554
"0.1","10","20","50%","mean",1,"rda",0.0471463489200639,0.293223378245504
"0.1","10","20","50%","mean",1,"S",-0.00424891750444175,-0.116543232257427
"0.1","10","20","50%","mean",2,"jaccard",0.904198355749803,0.256382881194771
"0.1","10","20","50%","mean",2,"N",0.00956482265516872,0.00956482265516872
"0.1","10","20","50%","mean",2,"rda",0.389297967769625,0.12946664179703
"0.1","10","20","50%","mean",2,"S",0.00286360804450668,0.00246725583694984
"0.1","10","20","50%","var",1,"jaccard",0.000946570776001155,0.00129119501710437
"0.1","10","20","50%","var",1,"N",0.0393736372751629,0.0393736372751629
"0.1","10","20","50%","var",1,"rda",8.41253656188849e-05,0.00117365425189913
"0.1","10","20","50%","var",1,"S",0.00241038357971003,0.00356349866358228
"0.1","10","20","50%","var",2,"jaccard",0.00024674264369421,0.00207931207948747
"0.1","10","20","50%","var",2,"N",0.0502251774887505,0.0502251774887505
"0.1","10","20","50%","var",2,"rda",0.00065605453516968,0.000639697767416151
"0.1","10","20","50%","var",2,"S",0.00181560446685861,0.00365167554160392
"0.1","10","20","97.5%","mean",1,"jaccard",0.311129383129261,0.855585081886889
"0.1","10","20","97.5%","mean",1,"N",0.130737555221185,0.130737555221185
"0.1","10","20","97.5%","mean",1,"rda",0.131535273729492,0.448539579142286
"0.1","10","20","97.5%","mean",1,"S",0.475504448395875,0.754411690566138
"0.1","10","20","97.5%","mean",2,"jaccard",0.936354640858344,0.616290517991288
"0.1","10","20","97.5%","mean",2,"N",0.114085779513973,0.114085779513973
"0.1","10","20","97.5%","mean",2,"rda",0.509040321011729,0.265511094497312
"0.1","10","20","97.5%","mean",2,"S",0.655101969980832,0.570735119446729
"0.1","10","20","97.5%","var",1,"jaccard",0.00309581039529148,0.00573996923371454
"0.1","10","20","97.5%","var",1,"N",0.101466353812998,0.101466353812998
"0.1","10","20","97.5%","var",1,"rda",0.000289804030998214,0.00428001725894622
"0.1","10","20","97.5%","var",1,"S",0.00872320881499911,0.0118291394202896
"0.1","10","20","97.5%","var",2,"jaccard",0.000956574124824912,0.00896016476628968
"0.1","10","20","97.5%","var",2,"N",0.125235734500911,0.125235734500911
"0.1","10","20","97.5%","var",2,"rda",0.00153505738327756,0.00276620557417215
"0.1","10","20","97.5%","var",2,"S",0.00682917521876052,0.0140981216068923
"0.1","10","20","mean","mean",1,"jaccard",-0.00144918232981424,0.653588485660666
"0.1","10","20","mean","mean",1,"N",-0.0080225363447913,-0.0080225363447913
"0.1","10","20","mean","mean",1,"rda",0.0551697039755836,0.291678945012302
"0.1","10","20","mean","mean",1,"S",-0.0107416609036306,-0.0302637767881825
"0.1","10","20","mean","mean",2,"jaccard",0.896259241513575,0.26170605001998
"0.1","10","20","mean","mean",2,"N",0.000853933278934891,0.000853933278934891
"0.1","10","20","mean","mean",2,"rda",0.385320636920874,0.136081789041134
"0.1","10","20","mean","mean",2,"S",0.00626573094642542,0.0121541902548105
"0.1","10","20","mean","var",1,"jaccard",0.00110033657655803,0.00164168682761882
"0.1","10","20","mean","var",1,"N",0.044617869959377,0.044617869959377
"0.1","10","20","mean","var",1,"rda",0.000107703134127258,0.00141037323289212
"0.1","10","20","mean","var",1,"S",0.00297164650577471,0.0043905583154485
"0.1","10","20","mean","var",2,"jaccard",0.000314564446412978,0.00268246619028931
"0.1","10","20","mean","var",2,"N",0.0536817408454155,0.0536817408454155
"0.1","10","20","mean","var",2,"rda",0.000660291205996803,0.000838700055878342
"0.1","10","20","mean","var",2,"S",0.00241051213142335,0.00477289339100899
"0.1","10","20","var","mean",1,"jaccard",0.0173626272495202,0.0206920199735855
"0.1","10","20","var","mean",1,"N",0.00485131886998243,0.00485131886998243
"0.1","10","20","var","mean",1,"rda",0.000865448930581313,0.00779129217694477
"0.1","10","20","var","mean",1,"S",0.0664141265893689,0.175777907781034
"0.1","10","20","var","mean",2,"jaccard",0.000901935335014142,0.0341166821100581
"0.1","10","20","var","mean",2,"N",0.00945860819724777,0.00945860819724777
"0.1","10","20","var","mean",2,"rda",0.00380719386050681,0.00370659352230412
"0.1","10","20","var","mean",2,"S",0.177157901916083,0.0970244388705618
"0.1","10","20","var","var",1,"jaccard",5.39795583642648e-07,2.15123264768635e-06
"0.1","10","20","var","var",1,"N",0.000484475836006616,0.000484475836006616
"0.1","10","20","var","var",1,"rda",8.14569950457919e-09,9.76573615471001e-07
"0.1","10","20","var","var",1,"S",4.18644451572015e-06,1.14910403904439e-05
"0.1","10","20","var","var",2,"jaccard",5.77294774803301e-08,4.81295906139967e-06
"0.1","10","20","var","var",2,"N",0.000681147408873262,0.000681147408873262
"0.1","10","20","var","var",2,"rda",1.18123270486373e-07,7.80730848030545e-07
"0.1","10","20","var","var",2,"S",3.54585297221189e-06,1.35657933699834e-05
"0.1","20","1","2.5%","mean",1,"jaccard",-0.17739456420437,0.310680911287037
"0.1","20","1","2.5%","mean",1,"N",-0.14402218811447,-0.14402218811447
"0.1","20","1","2.5%","mean",1,"rda",0.022459302529989,0.135828643832566
"0.1","20","1","2.5%","mean",1,"S",-0.424465098848648,-0.684053224236064
"0.1","20","1","2.5%","mean",2,"jaccard",0.843936115570544,-0.0430827458479788
"0.1","20","1","2.5%","mean",2,"N",-0.122481942526133,-0.122481942526133
"0.1","20","1","2.5%","mean",2,"rda",0.28753959651765,0.0437753912171486
"0.1","20","1","2.5%","mean",2,"S",-0.633456046234975,-0.532108241336709
"0.1","20","1","2.5%","var",1,"jaccard",0.000297807795219325,0.000204568139308075
"0.1","20","1","2.5%","var",1,"N",0.0208328718197646,0.0208328718197646
"0.1","20","1","2.5%","var",1,"rda",2.683218672639e-05,0.000350135680946844
"0.1","20","1","2.5%","var",1,"S",0.000870904186939718,0.000608779075276516
"0.1","20","1","2.5%","var",2,"jaccard",4.88660551947922e-05,0.000305883599474389
"0.1","20","1","2.5%","var",2,"N",0.0172466959945169,0.0172466959945169
"0.1","20","1","2.5%","var",2,"rda",0.000197264394032404,0.000125924885354626
"0.1","20","1","2.5%","var",2,"S",0.000653937545725573,0.000659876353825249
"0.1","20","1","50%","mean",1,"jaccard",-0.0175150355327177,0.668171966357988
"0.1","20","1","50%","mean",1,"N",-0.011529162180711,-0.011529162180711
"0.1","20","1","50%","mean",1,"rda",0.0427451752555637,0.285911194560543
"0.1","20","1","50%","mean",1,"S",-0.0290084775356593,0.10209585456909
"0.1","20","1","50%","mean",2,"jaccard",0.908451413067869,0.224674074559669
"0.1","20","1","50%","mean",2,"N",0.00136539458337426,0.00136539458337426
"0.1","20","1","50%","mean",2,"rda",0.40577941742205,0.129991478049378
"0.1","20","1","50%","mean",2,"S",-0.0569538775588482,-0.0443659288737208
"0.1","20","1","50%","var",1,"jaccard",0.00111233893710424,0.00114233615589745
"0.1","20","1","50%","var",1,"N",0.0485916029995168,0.0485916029995168
"0.1","20","1","50%","var",1,"rda",0.000101923619197109,0.00127813383186008
"0.1","20","1","50%","var",1,"S",0.00320677307129757,0.00406044907539971
"0.1","20","1","50%","var",2,"jaccard",0.000207223545233919,0.00224140241423753
"0.1","20","1","50%","var",2,"N",0.0490864417926633,0.0490864417926633
"0.1","20","1","50%","var",2,"rda",0.000578614945822365,0.000622781724276202
"0.1","20","1","50%","var",2,"S",0.00224834061767815,0.00349384557814491
"0.1","20","1","97.5%","mean",1,"jaccard",0.249587467138906,0.854522494177523
"0.1","20","1","97.5%","mean",1,"N",0.167709893942906,0.167709893942906
"0.1","20","1","97.5%","mean",1,"rda",0.167634153672997,0.492378197502954
"0.1","20","1","97.5%","mean",1,"S",0.439509712348514,0.758584195464179
"0.1","20","1","97.5%","mean",2,"jaccard",0.942226226648265,0.66191549764559
"0.1","20","1","97.5%","mean",2,"N",0.132797680669234,0.132797680669234
"0.1","20","1","97.5%","mean",2,"rda",0.54053392971882,0.233049716302722
"0.1","20","1","97.5%","mean",2,"S",0.701703131901136,0.504872859496743
"0.1","20","1","97.5%","var",1,"jaccard",0.00393270215049169,0.00665711977863795
"0.1","20","1","97.5%","var",1,"N",0.101829201939283,0.101829201939283
"0.1","20","1","97.5%","var",1,"rda",0.000391447065158687,0.00356276555469941
"0.1","20","1","97.5%","var",1,"S",0.00998694634233465,0.0182585788949676
"0.1","20","1","97.5%","var",2,"jaccard",0.0016700543561328,0.00703193825685757
"0.1","20","1","97.5%","var",2,"N",0.11937749897676,0.11937749897676
"0.1","20","1","97.5%","var",2,"rda",0.0012645863585293,0.00268279928867874
"0.1","20","1","97.5%","var",2,"S",0.0117006670656497,0.0175248530900668
"0.1","20","1","mean","mean",1,"jaccard",-0.00173047206025052,0.647412161744137
"0.1","20","1","mean","mean",1,"N",-0.00506411496178295,-0.00506411496178295
"0.1","20","1","mean","mean",1,"rda",0.0558793235586033,0.296397968320724
"0.1","20","1","mean","mean",1,"S",-0.0191127042460378,0.036950846581217
"0.1","20","1","mean","mean",2,"jaccard",0.903803594452271,0.242446995231459
"0.1","20","1","mean","mean",2,"N",0.00304264755669618,0.00304264755669618
"0.1","20","1","mean","mean",2,"rda",0.401514321898588,0.132147543036852
"0.1","20","1","mean","mean",2,"S",-0.00747989001053271,-0.0389714730409995
"0.1","20","1","mean","var",1,"jaccard",0.0013423510720584,0.00170833967642251
"0.1","20","1","mean","var",1,"N",0.0522568563097963,0.0522568563097963
"0.1","20","1","mean","var",1,"rda",0.000127403963859947,0.00142608418181519
"0.1","20","1","mean","var",1,"S",0.00395403704475208,0.00526866501203162
"0.1","20","1","mean","var",2,"jaccard",0.000365341121294369,0.00256287455431981
"0.1","20","1","mean","var",2,"N",0.0551381271125746,0.0551381271125746
"0.1","20","1","mean","var",2,"rda",0.000620363624557695,0.000771558566591249
"0.1","20","1","mean","var",2,"S",0.00332867656555362,0.00489565235119409
"0.1","20","1","var","mean",1,"jaccard",0.014281129316798,0.0205443932154841
"0.1","20","1","var","mean",1,"N",0.00649582434821163,0.00649582434821163
"0.1","20","1","var","mean",1,"rda",0.00163087902807129,0.00942981977855754
"0.1","20","1","var","mean",1,"S",0.0594802598998405,0.16981821002977
"0.1","20","1","var","mean",2,"jaccard",0.000831915806010683,0.0374013311927786
"0.1","20","1","var","mean",2,"N",0.00520609686104597,0.00520609686104597
"0.1","20","1","var","mean",2,"rda",0.00395280395405966,0.00293874255929004
"0.1","20","1","var","mean",2,"S",0.144905749960262,0.0863632038527114
"0.1","20","1","var","var",1,"jaccard",1.14150527473137e-06,2.88689972352109e-06
"0.1","20","1","var","var",1,"N",0.000494236890988448,0.000494236890988448
"0.1","20","1","var","var",1,"rda",1.15086560091109e-08,7.79175078498232e-07
"0.1","20","1","var","var",1,"S",1.10800335360908e-05,2.4701187845087e-05
"0.1","20","1","var","var",2,"jaccard",2.11797438286628e-07,3.02817124174609e-06
"0.1","20","1","var","var",2,"N",0.000694364219796585,0.000694364219796585
"0.1","20","1","var","var",2,"rda",1.03193015317171e-07,3.80747464638075e-07
"0.1","20","1","var","var",2,"S",8.41466214755651e-06,1.67625708181029e-05
"0.1","20","10","2.5%","mean",1,"jaccard",-0.186362947374117,0.369667452051149
"0.1","20","10","2.5%","mean",1,"N",-0.129656235046026,-0.129656235046026
"0.1","20","10","2.5%","mean",1,"rda",0.0211867832903562,0.122664072794193
"0.1","20","10","2.5%","mean",1,"S",-0.357992484748992,-0.770012375151121
"0.1","20","10","2.5%","mean",2,"jaccard",0.8232037845122,-0.0721126939758223
"0.1","20","10","2.5%","mean",2,"N",-0.136742021361847,-0.136742021361847
"0.1","20","10","2.5%","mean",2,"rda",0.245134728253509,0.0505300217172877
"0.1","20","10","2.5%","mean",2,"S",-0.602991403073724,-0.467483409249422
"0.1","20","10","2.5%","var",1,"jaccard",0.000221785145598744,0.000195773065095382
"0.1","20","10","2.5%","var",1,"N",0.0163240823806812,0.0163240823806812
"0.1","20","10","2.5%","var",1,"rda",2.2371515403565e-05,0.000286479540322105
"0.1","20","10","2.5%","var",1,"S",0.000624156712893689,0.000683696020091242
"0.1","20","10","2.5%","var",2,"jaccard",5.40499553101841e-05,0.000455227752392384
"0.1","20","10","2.5%","var",2,"N",0.0171939240563483,0.0171939240563483
"0.1","20","10","2.5%","var",2,"rda",0.000179878575472286,0.000132164845926564
"0.1","20","10","2.5%","var",2,"S",0.000433331845245889,0.000858808688932096
"0.1","20","10","50%","mean",1,"jaccard",-0.0374724600296259,0.646598959796676
"0.1","20","10","50%","mean",1,"N",-0.0107933166313635,-0.0107933166313635
"0.1","20","10","50%","mean",1,"rda",0.044073765796023,0.268445476991115
"0.1","20","10","50%","mean",1,"S",0.0148545053844293,0.0350701234836406
"0.1","20","10","50%","mean",2,"jaccard",0.909704089825141,0.272136386994924
"0.1","20","10","50%","mean",2,"N",-0.00765202887719645,-0.00765202887719645
"0.1","20","10","50%","mean",2,"rda",0.387474202507716,0.116603355309543
"0.1","20","10","50%","mean",2,"S",0.0299107973667984,0.023023544329586
"0.1","20","10","50%","var",1,"jaccard",0.000897112207052492,0.00126834956083268
"0.1","20","10","50%","var",1,"N",0.0485366865865067,0.0485366865865067
"0.1","20","10","50%","var",1,"rda",7.8985479992511e-05,0.00114108878810635
"0.1","20","10","50%","var",1,"S",0.00266481221151653,0.00418244651731405
"0.1","20","10","50%","var",2,"jaccard",0.000196501176950018,0.00215833411765916
"0.1","20","10","50%","var",2,"N",0.0469259187408083,0.0469259187408083
"0.1","20","10","50%","var",2,"rda",0.000597875396927929,0.000671410408781203
"0.1","20","10","50%","var",2,"S",0.00201411989847009,0.00414906284581255
"0.1","20","10","97.5%","mean",1,"jaccard",0.264157344485612,0.837190981430719
"0.1","20","10","97.5%","mean",1,"N",0.104804915623329,0.104804915623329
"0.1","20","10","97.5%","mean",1,"rda",0.105194809472532,0.476232959681208
"0.1","20","10","97.5%","mean",1,"S",0.39923958748903,0.771771568141618
"0.1","20","10","97.5%","mean",2,"jaccard",0.940009355222565,0.641646771561775
