"o","mra","mrb","stat","summary","Beta_a","S_a","Stot_a","Beta_b","S_b","Stot_b","Cor_ab","N","Ntot"
"0.7","1","20","50%","mean",1.2582577089101,23.845,30,1.24782085107611,8.015,10,0.454152139426366,95.2125,1904.25
"0.7","1","20","50%","var",0.00018642209095109,0.0669722222222223,0,0.000268479517365825,0.0112361111111111,0,0.00562161108961004,0.207083333333333,82.8333333333333
"0.7","1","20","97.5%","mean",1.42371435285932,26.008625,30,1.42396274464962,9.1005,10,0.824981229075699,95.557625,1911.1525
"0.7","1","20","97.5%","var",0.000434556161199297,0.13655625,0,0.000999628428033345,0.0293416666666667,0,0.0186269821292559,1.67039166666665,668.156666666659
"0.7","1","20","mean","mean",1.27101224557061,23.6855,30,1.24909771197209,8.0513,10,0.424762597210157,95.1828,1903.656
"0.7","1","20","mean","var",0.000207986254263443,0.07025,0,0.000349853310318952,0.013485,0,0.00682591453686251,0.333121111111111,133.248444444444
"0.7","1","20","var","mean",0.00558692826608395,1.87622196969697,0,0.00875407788534649,0.35541596969697,0,0.0497039603317921,0.144661777777778,57.8647111111112
"0.7","1","20","var","var",1.18277700748962e-08,0.00101049482479112,0,6.04546083128413e-08,5.82026190921562e-05,0,2.44142291940234e-05,0.450592831205886,72094.8529929418
"0.7","10","1","2.5%","mean",1.20961232843181,19.293,30,1.1149239399723,6.832375,10,0.0903518982743101,94.007375,1880.1475
"0.7","10","1","2.5%","var",8.46903220873588e-05,0.0246499999999999,0,8.87896370497834e-05,0.00447708333333335,0,0.000854493815913482,0.0954111111111109,38.1644444444444
"0.7","10","1","50%","mean",1.36340715672771,22.005,30,1.26167032797497,7.9275,10,0.491480339680631,95.23,1904.6
"0.7","10","1","50%","var",0.00030511020393657,0.0747916666666667,0,0.000291477946140928,0.0115277777777778,0,0.00509239325511672,0.226125,90.45
"0.7","10","1","97.5%","mean",1.55520994105472,24.803875,30,1.46389129299234,8.97125,10,0.813186281598772,95.46,1909.2
"0.7","10","1","97.5%","var",0.000689742464737406,0.156471527777778,0,0.00101321424802671,0.0291284722222221,0,0.021805590035975,1.79733333333331,718.933333333325
"0.7","10","1","mean","mean",1.37009744488385,21.98735,30,1.2670513716141,7.9415,10,0.473347130588516,95.1354,1902.708
"0.7","10","1","mean","var",0.000322069381606354,0.0802019444444444,0,0.000373531298220562,0.0135133333333333,0,0.00671025170921851,0.355663888888889,142.265555555556
"0.7","10","1","var","mean",0.00768416008573983,1.93313709848485,0,0.00990205678829422,0.376975505050505,0,0.0447566949679881,0.287287212121213,114.914884848485
"0.7","10","1","var","var",2.82298585692624e-08,0.00133915180906285,0,6.12020889460991e-08,4.28514852225963e-05,0,3.42020087861479e-05,0.507155571182503,81144.8913892007
"0.7","10","10","2.5%","mean",1.23712348442647,19.396125,30,1.11860426632171,6.375125,10,0.0178870076366009,94.8225,1896.45
"0.7","10","10","2.5%","var",8.70043297763859e-05,0.0264659722222222,0,0.000103640947703885,0.00413888888888888,0,0.0008537467539658,0.0546687499999999,21.8675
"0.7","10","10","50%","mean",1.35020738182896,22.2225,30,1.2589641882393,7.945,10,0.458894480915059,95.2275,1904.55
"0.7","10","10","50%","var",0.00026631275158764,0.0701249999999999,0,0.000297277725869917,0.0119444444444445,0,0.00637419703049864,0.205472222222222,82.1888888888889
"0.7","10","10","97.5%","mean",1.54700607471907,24.254375,30,1.56910180139148,8.941,10,0.857822500769743,95.512625,1910.2525
"0.7","10","10","97.5%","var",0.000789955703529154,0.200377777777777,0,0.00123313260793953,0.0288749999999999,0,0.021203766358161,0.453886111111111,181.554444444444
"0.7","10","10","mean","mean",1.36256785158897,22.1097,30,1.27886126788683,7.8868,10,0.455034448269645,95.12555,1902.511
"0.7","10","10","mean","var",0.000317574769068058,0.0827666666666667,0,0.000389965492163737,0.0134105555555556,0,0.00756305911564031,0.249960277777778,99.9841111111111
"0.7","10","10","var","mean",0.00791377761820605,1.91395546464646,0,0.0147312701599622,0.496183090909091,0,0.0493558005841505,0.489919643939394,195.967857575758
"0.7","10","10","var","var",3.57740835227301e-08,0.00225206656066841,0,8.66459068634429e-08,4.53773004738745e-05,0,3.20119813386665e-05,0.0867825380386427,13885.2060861828
"0.7","10","20","2.5%","mean",1.20920955961759,18.986125,30,1.11522964893795,6.64,10,0.0364271045107994,94.06925,1881.385
"0.7","10","20","2.5%","var",0.000106671220302211,0.0278833333333333,0,9.61844184913883e-05,0.00427430555555556,0,0.000840129078156383,0.0684361111111113,27.3744444444444
"0.7","10","20","50%","mean",1.37214295893073,21.8675,30,1.26649772923287,7.8975,10,0.496193109317019,95.23,1904.6
"0.7","10","20","50%","var",0.000330702419790548,0.0860277777777777,0,0.000399755699543984,0.0163472222222223,0,0.0050202215248491,0.222236111111112,88.8944444444444
"0.7","10","20","97.5%","mean",1.5805650541949,24.81175,30,1.50689461293569,8.972375,10,0.826166283876422,95.512875,1910.2575
"0.7","10","20","97.5%","var",0.000789287505241667,0.177311111111111,0,0.0014546423326848,0.0312833333333333,0,0.0230541073855122,2.95021666666666,1180.08666666666
"0.7","10","20","mean","mean",1.371211544453,21.9878,30,1.28168156347115,7.8547,10,0.483595374818516,95.13315,1902.663
"0.7","10","20","mean","var",0.000358434515440705,0.0894522222222222,0,0.000481993597968933,0.0166388888888889,0,0.00698858216661145,0.407859166666667,163.143666666667
"0.7","10","20","var","mean",0.00939033435179174,2.30253955555556,0,0.0113058409201993,0.383775666666667,0,0.0493323187518234,0.314975078282828,125.990031313131
"0.7","10","20","var","var",3.63259877680494e-08,0.00158616981668537,0,1.09211706906455e-07,6.42027060730765e-05,0,3.40306396285324e-05,0.746928576805947,119508.572288951
"0.7","20","1","2.5%","mean",1.27075142368219,18.79675,30,1.11140929151639,7.00475,10,0.0457403124019861,94.85325,1897.065
"0.7","20","1","2.5%","var",0.000109950272463944,0.0249944444444445,0,0.000111340242319275,0.00451180555555557,0,0.000558780917331275,0.0685805555555556,27.4322222222222
"0.7","20","1","50%","mean",1.42000272405111,21.13,30,1.2598770672379,7.94,10,0.576030462522953,95.2475,1904.95
"0.7","20","1","50%","var",0.000335542537624932,0.076638888888889,0,0.000305789546001473,0.0116944444444444,0,0.00486577991271856,0.211902777777778,84.7611111111111
"0.7","20","1","97.5%","mean",1.59627940844507,23.61175,30,1.42809922516288,8.9995,10,0.859238330549746,95.5005,1910.01
"0.7","20","1","97.5%","var",0.000836848595066748,0.170275,0,0.000949182824730545,0.0300055555555556,0,0.0207094138105631,0.465216666666667,186.086666666667
"0.7","20","1","mean","mean",1.42774703234758,21.1027,30,1.26665573231108,7.93345,10,0.541906821199268,95.21645,1904.329
"0.7","20","1","mean","var",0.000373747443449035,0.0800422222222222,0,0.000374989158359508,0.0139880555555556,0,0.00624251668891108,0.287653055555556,115.061222222222
"0.7","20","1","var","mean",0.00855822702171106,1.85921687878788,0,0.00759497051443076,0.29748923989899,0,0.0458688285005246,0.0480597449494951,19.223897979798
"0.7","20","1","var","var",5.21866259155361e-08,0.00187866368125702,0,6.97761002411489e-08,6.29598337542088e-05,0,2.86675119046026e-05,0.321923137041635,51507.7019266617
"0.7","20","10","2.5%","mean",1.2823619105501,18.285125,30,1.14153264852047,6.36825,10,0.143488420624875,94.8735,1897.47
"0.7","20","10","2.5%","var",0.000123373951066365,0.0297534722222222,0,0.000110516734585841,0.00457777777777782,0,0.000923628100442628,0.0786479166666676,31.4591666666667
"0.7","20","10","50%","mean",1.42273528224305,21.09,30,1.2758795132356,7.84,10,0.517575739168925,95.2175,1904.35
"0.7","20","10","50%","var",0.000380974465475744,0.0828472222222221,0,0.000448402788824224,0.0165694444444445,0,0.00527695007709293,0.221527777777778,88.6111111111111
"0.7","20","10","97.5%","mean",1.64175055774456,23.397625,30,1.57150534646306,8.76125,10,0.856563098636231,95.458125,1909.1625
"0.7","20","10","97.5%","var",0.000814736433198924,0.151065972222222,0,0.00131535198959896,0.03046875,0,0.0206840130196837,0.497138888888888,198.855555555555
"0.7","20","10","mean","mean",1.42608295676764,21.12325,30,1.30317226335783,7.7345,10,0.516653736764,95.1495,1902.99
"0.7","20","10","mean","var",0.000404607748880256,0.0857325,0,0.000504445000268614,0.0161566666666667,0,0.00681665731172757,0.273817222222222,109.526888888889
"0.7","20","10","var","mean",0.00831489290347447,1.72761887626263,0,0.0146211921948052,0.42202398989899,0,0.0367865972976093,0.256953787878788,102.781515151515
"0.7","20","10","var","var",3.72518219987025e-08,0.00114378450640666,0,1.323902383628e-07,5.15627808953735e-05,0,3.2011906569576e-05,0.195074356437524,31211.8970300037
"0.7","20","20","2.5%","mean",1.29846576020902,18.48475,30,1.11722171389181,6.60725,10,0.168084822925399,94.922375,1898.4475
"0.7","20","20","2.5%","var",0.000112497949739949,0.0275645833333334,0,8.81830987382301e-05,0.00390208333333335,0,0.000935615964268011,0.0812354166666654,32.4941666666667
"0.7","20","20","50%","mean",1.41334766238249,21.23,30,1.28671713910946,7.7725,10,0.522268749438725,95.23,1904.6
"0.7","20","20","50%","var",0.000348155946209468,0.08,0,0.000339068464681895,0.014,0,0.00613862541529249,0.189791666666667,75.9166666666667
"0.7","20","20","97.5%","mean",1.62319888600183,23.107625,30,1.51396715619211,8.952,10,0.808544191426228,95.452625,1909.0525
"0.7","20","20","97.5%","var",0.00109096932229875,0.212402777777778,0,0.00105285894927768,0.0384694444444444,0,0.0174181482225614,0.448475000000001,179.39
"0.7","20","20","mean","mean",1.42039869902671,21.19955,30,1.28942854667703,7.80465,10,0.506373971930348,95.208,1904.16
"0.7","20","20","mean","var",0.000406893115785858,0.0883891666666667,0,0.000440055409853613,0.0152880555555556,0,0.00690580773798634,0.230242777777778,92.0971111111111
"0.7","20","20","var","mean",0.00750493707552932,1.55106267424242,0,0.0104982169020906,0.368188512626263,0,0.0362957047173225,0.0269520202020204,10.780808080808
"0.7","20","20","var","var",5.56584835509449e-08,0.00207686735401858,0,8.82250331303082e-08,8.42270802936776e-05,0,2.72767068214597e-05,0.0352007387395563,5632.11819832897
"0.8","1","1","2.5%","mean",1.18469724277114,20.8785,30,1.06987119103114,7.127125,10,0.22440559207098,94.96425,1899.285
"0.8","1","1","2.5%","var",4.58679150018579e-05,0.0156694444444445,0,5.65202334123782e-05,0.0031659722222222,0,0.000921371726698249,0.0691000000000003,27.64
"0.8","1","1","50%","mean",1.27833005278546,23.4725,30,1.21779143937447,8.2125,10,0.551244074031329,95.27,1905.4
"0.8","1","1","50%","var",0.00021748243964752,0.0714444444444448,0,0.00023213984500369,0.0105694444444445,0,0.00576978046321208,0.201458333333333,80.5833333333333
"0.8","1","1","97.5%","mean",1.43700250883926,25.328375,30,1.40347497917323,9.347875,10,0.846283023713761,95.533125,1910.6625
"0.8","1","1","97.5%","var",0.000544581831279474,0.174744444444444,0,0.000728783679348343,0.0252861111111111,0,0.0165413840886956,0.501507638888889,200.603055555555
"0.8","1","1","mean","mean",1.290122394784,23.32695,29.999,1.22091629962016,8.23155,10,0.537682277193294,95.2126,1904.252
"0.8","1","1","mean","var",0.000241757834630152,0.0790569444444445,0.001,0.000288821031090343,0.0121019444444444,0,0.00702601576989368,0.314536111111111,125.814444444444
"0.8","1","1","var","mean",0.00520817645339922,1.65494439141414,0.000100000000000003,0.00734822422334492,0.327262977272727,0,0.0310996828008051,0.208059333333332,83.2237333333334
"0.8","1","1","var","var",1.65967093557757e-08,0.00177874797940828,1e-04,3.657582181912e-08,3.76344315843621e-05,0,2.88332802302409e-05,0.420122807776843,67219.6492442948
"0.8","1","10","2.5%","mean",1.18395815958848,20.40325,30,1.09385040616358,6.51425,10,0.0999058345519835,94.710375,1894.2075
"0.8","1","10","2.5%","var",6.44801888942946e-05,0.0208527777777777,0,9.24368640879632e-05,0.00549722222222221,0,0.000774049801862833,0.076214583333333,30.4858333333333
"0.8","1","10","50%","mean",1.28638073606281,23.325,30,1.24941916328952,8.005,10,0.50879572322896,95.2575,1905.15
"0.8","1","10","50%","var",0.000245582617745706,0.0808055555555557,0,0.000301966803024507,0.013625,0,0.00587154902378548,0.212013888888889,84.8055555555556
"0.8","1","10","97.5%","mean",1.47106231494643,25.342,30,1.53548406365028,9.143375,10,0.831971770062937,95.465,1909.3
"0.8","1","10","97.5%","var",0.000612083677440879,0.180309027777778,0,0.0010697207733174,0.03265,0,0.0231520772309286,1.77194513888887,708.778055555549
"0.8","1","10","mean","mean",1.29782766728528,23.19195,30,1.25698827086858,8.01705,10,0.50453819990539,95.22,1904.4
"0.8","1","10","mean","var",0.000270329387345644,0.0842463888888889,0,0.000396773454281977,0.0146230555555556,0,0.00753600095166029,0.348485,139.394
"0.8","1","10","var","mean",0.00554486633722039,1.66660701767677,0,0.0125104085312248,0.466915199494949,0,0.041687383070997,0.0901550505050506,36.0620202020201
"0.8","1","10","var","var",2.18732385750612e-08,0.00164557360105687,0,7.24450137210387e-08,5.36944172434219e-05,0,3.44111117995213e-05,0.559137530465457,89462.0048744731
"0.8","1","20","2.5%","mean",1.17793497026594,20.539,30,1.08655356844372,6.757125,10,0.198032377935321,94.882625,1897.6525
"0.8","1","20","2.5%","var",8.59282392772616e-05,0.0326631944444444,0,8.98554470634476e-05,0.00467013888888887,0,0.000929369942201097,0.0699944444444442,27.9977777777778
"0.8","1","20","50%","mean",1.28658073631151,23.32,30,1.23414168546812,8.105,10,0.538353750096653,95.195,1903.9
"0.8","1","20","50%","var",0.000240434163416898,0.0788472222222221,0,0.000284044720958141,0.0124166666666667,0,0.0048128723893242,0.19838888888889,79.3555555555556
"0.8","1","20","97.5%","mean",1.4612261876687,25.47125,30,1.48044792963456,9.205375,10,0.865547329676109,95.504125,1910.0825
"0.8","1","20","97.5%","var",0.000585195268882878,0.186320138888889,0,0.00113210679459131,0.0294645833333333,0,0.0174765056859553,0.480921527777779,192.368611111111
"0.8","1","20","mean","mean",1.2981456590592,23.18725,30,1.25522671471632,8.0174,10,0.543361176696477,95.1355,1902.71
"0.8","1","20","mean","var",0.000281351956571892,0.0878458333333333,0,0.000380063791887843,0.0139561111111111,0,0.00607168821851999,0.265671666666667,106.268666666667
"0.8","1","20","var","mean",0.0056219340404552,1.68208958333333,0,0.010173940555441,0.38462296969697,0,0.037618635836759,0.396934595959597,158.773838383839
"0.8","1","20","var","var",2.16166176736322e-08,0.00178328788463337,0,7.8461437402897e-08,5.08466482728519e-05,0,2.38439059176633e-05,0.173939759124891,27830.3614599825
"0.8","10","1","2.5%","mean",1.25465434880423,19.53825,30,1.10911983514742,6.642125,10,0.253956739753723,94.11475,1882.295
"0.8","10","1","2.5%","var",8.70633670826105e-05,0.0258909722222222,0,9.91677367734533e-05,0.00600000000000005,0,0.000730490692972397,0.0760277777777774,30.4111111111111
"0.8","10","1","50%","mean",1.37042125407202,21.895,30,1.24050623802733,8.0625,10,0.602364244331551,95.2075,1904.15
"0.8","10","1","50%","var",0.000337755783760489,0.0815694444444443,0,0.000288289106065943,0.0121805555555556,0,0.00500771539718783,0.212180555555556,84.8722222222222
"0.8","10","1","97.5%","mean",1.53582772696699,23.915125,30,1.50593373426751,9.0175,10,0.855029466289743,95.507625,1910.1525
"0.8","10","1","97.5%","var",0.000980175060208015,0.179442361111111,0,0.000969548209330556,0.0285305555555556,0,0.0173022691574712,0.635892361111109,254.356944444444
"0.8","10","1","mean","mean",1.38091201879533,21.8044,30,1.25666980058414,8.0117,10,0.574673158986031,95.13615,1902.723
"0.8","10","1","mean","var",0.000373512112187828,0.08876,0,0.000373132533993239,0.0139405555555556,0,0.00595761842272088,0.348283055555555,139.313222222222
"0.8","10","1","var","mean",0.00706111154936201,1.60768852525252,0,0.0110454270277828,0.406653141414141,0,0.0287240600561682,0.35222315909091,140.889263636364
"0.8","10","1","var","var",5.44421803648259e-08,0.00198789521012595,0,5.83299913244008e-08,4.66238000374111e-05,0,1.87054895034246e-05,0.704776061474232,112764.169835877
"0.8","10","10","2.5%","mean",1.25096358566157,19.102125,30,1.12615014041292,6.84525,10,0.187014921385929,94.7785,1895.57
"0.8","10","10","2.5%","var",0.000128348418955465,0.0279354166666667,0,7.72953197826943e-05,0.00372847222222224,0,0.000602357270180875,0.0652076388888899,26.0830555555556
"0.8","10","10","50%","mean",1.3991033944678,21.445,30,1.26323961029748,7.9175,10,0.592602278873681,95.1825,1903.65
"0.8","10","10","50%","var",0.000352720853099853,0.0839027777777778,0,0.000332190712545066,0.0126666666666667,0,0.00462251969792653,0.2095,83.8
"0.8","10","10","97.5%","mean",1.57100480914178,23.9855,30,1.46160910147221,8.88225,10,0.839496928808248,95.498125,1909.9625
"0.8","10","10","97.5%","var",0.000933006606262204,0.210229861111111,0,0.000993288868912306,0.0342777777777777,0,0.024149606142581,0.696038888888886,278.415555555555
"0.8","10","10","mean","mean",1.390923384044,21.6523,30,1.27516967167489,7.87945,10,0.575165675026817,95.1469,1902.938
"0.8","10","10","mean","var",0.000407334706384406,0.0965894444444444,0,0.00040275243965887,0.0143586111111111,0,0.0067997537073816,0.292532222222222,117.012888888889
"0.8","10","10","var","mean",0.00756793918789509,1.68560021212121,0,0.00761884895267057,0.279457017676768,0,0.033843655698658,0.258769080808081,103.507632323232
"0.8","10","10","var","var",6.01715442179684e-08,0.0023182184901484,0,7.01656215141846e-08,6.18309030895372e-05,0,4.45691100889245e-05,0.327592626180322,52414.8201888515
"0.8","10","20","2.5%","mean",1.26989249000661,19.18175,30,1.11190001933028,6.895875,10,0.0977766408104649,93.66375,1873.275
"0.8","10","20","2.5%","var",0.000100325544686343,0.0249138888888889,0,0.000101108527851364,0.00488888888888885,0,0.000662795654609003,0.0686104166666655,27.4441666666667
"0.8","10","20","50%","mean",1.37483245819487,21.825,30,1.26903085364998,7.8825,10,0.578716338320387,95.2425,1904.85
"0.8","10","20","50%","var",0.000304334225565986,0.080111111111111,0,0.000347394973458946,0.0127361111111111,0,0.00501935868677526,0.195347222222222,78.1388888888889
"0.8","10","20","97.5%","mean",1.56432410665805,23.629625,30,1.45070089861169,8.99525,10,0.874251142093726,95.478125,1909.5625
"0.8","10","20","97.5%","var",0.000812576127724781,0.186165972222222,0,0.00113613990475168,0.0343645833333334,0,0.0267017907839029,0.540761111111106,216.304444444444
"0.8","10","20","mean","mean",1.39138617456844,21.6227,29.999,1.26925127078204,7.9222,10,0.561649201266548,95.0965,1901.93
"0.8","10","20","mean","var",0.000368902413273334,0.0864116666666667,0.001,0.000392940482472878,0.0143522222222222,0,0.00685055618198021,0.278817777777778,111.527111111111
"0.8","10","20","var","mean",0.00539737773193588,1.26342344444444,0.000100000000000003,0.00866612509793105,0.33497995959596,0,0.0391881447566117,0.526643181818182,210.657272727273
"0.8","10","20","var","var",3.98271021412112e-08,0.00180503649738122,1e-04,6.8492394583207e-08,5.89505686494576e-05,0,5.29352839093196e-05,0.362925981237064,58068.1569979299
"0.8","20","1","2.5%","mean",1.30229603509531,17.963875,30,1.11904006354326,6.939375,10,0.328288982302132,94.777125,1895.5425
"0.8","20","1","2.5%","var",0.000175506131822141,0.0323055555555556,0,8.65838739049368e-05,0.00473611111111111,0,0.000685107709292354,0.0957583333333334,38.3033333333333
"0.8","20","1","50%","mean",1.45613266735993,20.605,30,1.26074383196376,7.9275,10,0.654154758386778,95.23,1904.6
"0.8","20","1","50%","var",0.000379973803131364,0.0827222222222221,0,0.00028928638042827,0.0118611111111111,0,0.00342069280127834,0.229569444444445,91.8277777777778
"0.8","20","1","97.5%","mean",1.66805888736789,23.0455,30,1.44163109268309,8.93725,10,0.857150604333636,95.5255,1910.51
"0.8","20","1","97.5%","var",0.0012029706958532,0.196252777777777,0,0.000886691668356545,0.0245395833333334,0,0.013179731997177,0.428180555555553,171.272222222222
"0.8","20","1","mean","mean",1.45935233518845,20.6359,29.999,1.26772712783087,7.9237,9.999,0.641908642771299,95.13025,1902.605
"0.8","20","1","mean","var",0.000478593316879629,0.0910444444444444,0.001,0.000354277906295178,0.0126344444444444,0.001,0.00454430436462083,0.254219722222222,101.687888888889
"0.8","20","1","var","mean",0.0079993383038978,1.56169312121212,0.000100000000000003,0.00727824591992338,0.276259909090909,9.99999999999993e-05,0.018965631412182,0.465918876262627,186.367550505051
"0.8","20","1","var","var",1.13747158328953e-07,0.00207406827534605,1e-04,5.04417107688058e-08,3.42441189674523e-05,1e-04,1.33469319234713e-05,0.047047780600683,7527.64489610924
"0.8","20","10","2.5%","mean",1.2926514148109,17.566,30,1.11954125844644,6.59325,10,0.213669121493681,94.96,1899.2
"0.8","20","10","2.5%","var",0.000134905759610565,0.0288555555555557,0,8.24810646127883e-05,0.00355902777777779,0,0.00114391442710379,0.0769076388888883,30.7630555555556
"0.8","20","10","50%","mean",1.43097444747005,20.97,30,1.27288760959559,7.8575,10,0.623402795129156,95.2325,1904.65
"0.8","20","10","50%","var",0.000390022131657272,0.0784027777777777,0,0.000382288676808751,0.0146944444444444,0,0.0049624894798938,0.236305555555555,94.5222222222222
"0.8","20","10","97.5%","mean",1.70831330228222,23.210625,30,1.51721097847804,8.933125,10,0.84688117910474,95.475,1909.5
"0.8","20","10","97.5%","var",0.00106952065715385,0.178284027777778,0,0.00121573288595194,0.0359256944444444,0,0.0194754933975433,0.454047222222223,181.618888888889
"0.8","20","10","mean","mean",1.45034727813463,20.78645,29.998,1.2885497632805,7.81785,10,0.582334150311514,95.221,1904.42
"0.8","20","10","mean","var",0.000453446839129338,0.0877808333333333,0.004,0.000467869436640143,0.0154391666666667,0,0.00609582181907198,0.248055555555556,99.2222222222222
"0.8","20","10","var","mean",0.0108182242971848,1.97821833080808,0.000399999999999997,0.0122320720668016,0.427993563131313,0,0.0337733217929291,0.0203979797979798,8.15919191919195
"0.8","20","10","var","var",7.0960439143042e-08,0.0018470863090005,0.0016,1.5519393205095e-07,6.43711917789001e-05,0,2.22783774894568e-05,0.0116916771417883,1870.66834268612
"0.8","20","20","2.5%","mean",1.31523095055998,17.3315,30,1.12540519345025,5.69625,10,0.246649312148411,94.95,1899
"0.8","20","20","2.5%","var",0.000150178633942926,0.0292722222222222,0,8.72600062056132e-05,0.00384374999999999,0,0.000859566357394416,0.0647784722222211,25.9113888888889
"0.8","20","20","50%","mean",1.44927658948844,20.705,30,1.29253993285266,7.74,10,0.596357666319553,95.2225,1904.45
"0.8","20","20","50%","var",0.000423844381459583,0.0856250000000001,0,0.000405496636395064,0.0142361111111111,0,0.00473559508165374,0.19425,77.7
"0.8","20","20","97.5%","mean",1.73187224970959,22.812625,30,1.75824340698223,8.8885,10,0.831750033820939,95.5555,1911.11
"0.8","20","20","97.5%","var",0.00128153619426611,0.201194444444444,0,0.00199529104055851,0.0321104166666667,0,0.0246958540545929,0.474396527777776,189.758611111111
"0.8","20","20","mean","mean",1.46821201269475,20.5454,29.999,1.32929519449239,7.60315,9.999,0.579406150223983,95.1925,1903.85
"0.8","20","20","mean","var",0.00051591951024924,0.0953305555555555,0.001,0.000544617868336813,0.0153225,0.001,0.0063594814062318,0.355125555555555,142.050222222222
"0.8","20","20","var","mean",0.0126069664024664,2.09628418181818,0.000100000000000003,0.0216589483374321,0.540002351010101,9.99999999999993e-05,0.0317535956384863,0.166733080808081,66.6932323232323
"0.8","20","20","var","var",1.11914994880792e-07,0.00215578557956104,1e-04,2.50132521418586e-07,6.31456991987779e-05,1e-04,3.51336159248859e-05,1.93260383165731,309216.61306517
"0.9","1","1","2.5%","mean",1.19022824877288,20.17875,30,1.07345955628666,6.9725,10,0.372325690528623,94.91425,1898.285
"0.9","1","1","2.5%","var",8.10594678339825e-05,0.0233361111111111,0,4.86678267467701e-05,0.00279097222222224,0,0.000497027700779564,0.0576631944444443,23.0652777777778
"0.9","1","1","50%","mean",1.32501978053721,22.645,30,1.22188486210826,8.185,10,0.693402093598281,95.2425,1904.85
"0.9","1","1","50%","var",0.000286669412747361,0.0870833333333333,0,0.000249649412496066,0.0102916666666667,0,0.00410258417589065,0.215555555555555,86.2222222222222
"0.9","1","1","97.5%","mean",1.4869110335394,25.21175,30,1.4347803890907,9.31625,10,0.864083104049161,95.53025,1910.605
"0.9","1","1","97.5%","var",0.000813794691481547,0.205465972222223,0,0.000982571229373669,0.0285937499999999,0,0.0234406729943992,0.457683333333333,183.073333333333
"0.9","1","1","mean","mean",1.32281250741412,22.7653,30,1.24029750499107,8.1093,10,0.665898927009328,95.1926,1903.852
"0.9","1","1","mean","var",0.000320022878745425,0.0914461111111111,0,0.000312932002725544,0.0120705555555556,0,0.00580328024626019,0.226476666666667,90.5906666666667
"0.9","1","1","var","mean",0.00647114819997656,1.89650950505051,0,0.00911194308493564,0.358373747474747,0,0.0213425179151883,0.264976,105.9904
"0.9","1","1","var","var",3.9152215534323e-08,0.00228910170875421,0,7.39153849753807e-08,5.10953737997256e-05,0,3.38142865979691e-05,0.010988368729268,1758.13899668288
"0.9","1","10","2.5%","mean",1.19185898223574,19.87675,30,1.0776605842904,6.651875,10,0.283337935681671,94.851875,1897.0375
"0.9","1","10","2.5%","var",8.48831365150039e-05,0.0300277777777779,0,7.2126639898256e-05,0.00452777777777774,0,0.000877394633434316,0.0813972222222219,32.5588888888889
"0.9","1","10","50%","mean",1.31781880232757,22.7675,30,1.23936287054884,8.07,10,0.674343092921021,95.235,1904.7
"0.9","1","10","50%","var",0.000271652443743138,0.0810138888888888,0,0.000268084829025348,0.0113888888888889,0,0.00369769661513438,0.210069444444446,84.0277777777778
"0.9","1","10","97.5%","mean",1.5097114088367,25.172875,30,1.50368156458409,9.28,10,0.878317601404768,95.498875,1909.9775
"0.9","1","10","97.5%","var",0.000934498800108306,0.191069444444444,0,0.0011297980003254,0.03815,0,0.0170384242555235,0.524536805555554,209.814722222222
"0.9","1","10","mean","mean",1.3273350225073,22.70055,30,1.24837814743526,8.0754,10,0.646209156223025,95.1729,1903.458
"0.9","1","10","mean","var",0.000325247948493417,0.0887147222222222,0,0.000359471585947934,0.0133933333333333,0,0.00533794800275241,0.348741111111111,139.496444444444
"0.9","1","10","var","mean",0.00778655797860909,2.11543833080808,0,0.0138277935747257,0.476041252525253,0,0.0268439098927516,0.19594302020202,78.3772080808081
"0.9","1","10","var","var",4.85716820837184e-08,0.00189347476080247,0,8.9215694976396e-08,5.92356079311636e-05,0,2.21001496941203e-05,0.847169219679512,135547.075148722
"0.9","1","20","2.5%","mean",1.19756152484632,19.457125,30,1.11254481459557,6.605375,10,0.373864086444545,94.494375,1889.8875
"0.9","1","20","2.5%","var",8.26186829214087e-05,0.0245201388888888,0,8.04435456748888e-05,0.0039020833333333,0,0.000876562254230693,0.0823243055555563,32.9297222222222
"0.9","1","20","50%","mean",1.3192117890974,22.7425,30,1.25229311307977,7.9875,10,0.65009812350535,95.23,1904.6
"0.9","1","20","50%","var",0.000260730213506389,0.0783472222222222,0,0.000304010834840885,0.0124166666666667,0,0.0047320637950743,0.236277777777777,94.5111111111111
"0.9","1","20","97.5%","mean",1.54223284446094,25.053875,30,1.51425010478348,8.989875,10,0.871020137664608,95.53025,1910.605
"0.9","1","20","97.5%","var",0.00089272407025775,0.228566666666666,0,0.000893094783356538,0.0337055555555555,0,0.0176023204047007,2.34752222222219,939.008888888877
"0.9","1","20","mean","mean",1.33261673826166,22.61765,30,1.2616844202481,7.97555,10,0.633573122605846,95.18095,1903.619
"0.9","1","20","mean","var",0.000321669847673512,0.0882602777777778,0,0.000366453754221728,0.0137902777777778,0,0.00579629646725123,0.367165277777778,146.866111111111
"0.9","1","20","var","mean",0.00838926635228695,2.2615623510101,0,0.0103347940726544,0.367503482323232,0,0.0209256399030766,0.0873796439393937,34.9518575757575
"0.9","1","20","var","var",5.48938399027178e-08,0.00264739868834954,0,6.33187958318858e-08,6.54851349139544e-05,0,1.8725038031018e-05,0.564719489203376,90355.1182725402
"0.9","10","1","2.5%","mean",1.27922250844007,18.627375,30,1.09360493887891,6.53475,10,0.328308753826166,92.25075,1845.015
