"topo","envfilt","stat","summary","env","measure","time","cor_a","cor_b"
"one2many","same","97.5%","var",1,"jaccard","T8000",0.00360003615625815,0.00753529777989513
"one2many","same","97.5%","var",1,"N","T1000",0.0886585339103414,0.0886585339103414
"one2many","same","97.5%","var",1,"N","T2000",0.105550424464797,0.105550424464797
"one2many","same","97.5%","var",1,"N","T4000",0.106059766575211,0.106059766575211
"one2many","same","97.5%","var",1,"N","T8000",0.082641032796896,0.082641032796896
"one2many","same","97.5%","var",1,"rda","T1000",0.000242924446545473,0.000843001399896744
"one2many","same","97.5%","var",1,"rda","T2000",0.000243541108646771,0.000586419704549321
"one2many","same","97.5%","var",1,"rda","T4000",0.000262531083477214,0.000900401130390271
"one2many","same","97.5%","var",1,"rda","T8000",0.000260756858452361,0.00123061856412437
"one2many","same","97.5%","var",1,"S","T1000",0.00568544352088944,0.0081026533236794
"one2many","same","97.5%","var",1,"S","T2000",0.00605471554940792,0.0132517800133379
"one2many","same","97.5%","var",1,"S","T4000",0.00593561038029529,0.0133113287464198
"one2many","same","97.5%","var",1,"S","T8000",0.00543394434211937,0.0128570184734393
"one2many","same","97.5%","var",2,"jaccard","T1000",0.00126132896514991,0.00339465857406978
"one2many","same","97.5%","var",2,"jaccard","T2000",0.00103324822517114,0.00325009891533597
"one2many","same","97.5%","var",2,"jaccard","T4000",0.00136626939032511,0.00311365394713119
"one2many","same","97.5%","var",2,"jaccard","T8000",0.00123999470617248,0.00458440847703956
"one2many","same","97.5%","var",2,"N","T1000",0.107536122933892,0.107536122933892
"one2many","same","97.5%","var",2,"N","T2000",0.13121276371343,0.13121276371343
"one2many","same","97.5%","var",2,"N","T4000",0.113684415489155,0.113684415489155
"one2many","same","97.5%","var",2,"N","T8000",0.107303942717814,0.107303942717814
"one2many","same","97.5%","var",2,"rda","T1000",0.00158981420164224,0.00407106819287429
"one2many","same","97.5%","var",2,"rda","T2000",0.00160531684620321,0.00500267264276376
"one2many","same","97.5%","var",2,"rda","T4000",0.00182261863152367,0.00426958229684866
"one2many","same","97.5%","var",2,"rda","T8000",0.00164772230951763,0.00401461431417968
"one2many","same","97.5%","var",2,"S","T1000",0.00711732480592133,0.0135966046625768
"one2many","same","97.5%","var",2,"S","T2000",0.00477285766131326,0.0101957129080639
"one2many","same","97.5%","var",2,"S","T4000",0.0083853349784116,0.0187896471938672
"one2many","same","97.5%","var",2,"S","T8000",0.00787362264966555,0.0145966186684269
"one2many","same","mean","mean",1,"jaccard","T1000",-0.0168825331311484,-0.010844721916272
"one2many","same","mean","mean",1,"jaccard","T2000",-0.0179745297407561,-0.0127748730207646
"one2many","same","mean","mean",1,"jaccard","T4000",-0.0170984036553632,-0.00982233250450546
"one2many","same","mean","mean",1,"jaccard","T8000",-0.0191893318201801,-0.0134369961524904
"one2many","same","mean","mean",1,"N","T1000",0.0046712531235512,0.0046712531235512
"one2many","same","mean","mean",1,"N","T2000",-0.00270222789988817,-0.00270222789988817
"one2many","same","mean","mean",1,"N","T4000",0.00441718661259663,0.00441718661259663
"one2many","same","mean","mean",1,"N","T8000",0.00408689017432199,0.00408689017432199
"one2many","same","mean","mean",1,"rda","T1000",0.0480136762469677,0.0472306534897346
"one2many","same","mean","mean",1,"rda","T2000",0.0475612664392653,0.0458824932151948
"one2many","same","mean","mean",1,"rda","T4000",0.0478325869081231,0.0463862111161508
"one2many","same","mean","mean",1,"rda","T8000",0.0470278380831535,0.0456407197431325
"one2many","same","mean","mean",1,"S","T1000",-0.00441141345246733,-0.00479615107129759
"one2many","same","mean","mean",1,"S","T2000",-0.00279207252047966,-0.00368948916054087
"one2many","same","mean","mean",1,"S","T4000",-0.00347294317807421,-0.00452815532084563
"one2many","same","mean","mean",1,"S","T8000",-0.00293242777794674,-0.00537991765361405
"one2many","same","mean","mean",2,"jaccard","T1000",0.844207171455584,0.774770053469149
"one2many","same","mean","mean",2,"jaccard","T2000",0.847842160056007,0.769861788068435
"one2many","same","mean","mean",2,"jaccard","T4000",0.852935120188912,0.766665520451284
"one2many","same","mean","mean",2,"jaccard","T8000",0.855617885444275,0.764645527606704
"one2many","same","mean","mean",2,"N","T1000",0.0194773712763427,0.0194773712763427
"one2many","same","mean","mean",2,"N","T2000",0.0186034988012151,0.0186034988012151
"one2many","same","mean","mean",2,"N","T4000",0.0233244550699031,0.0233244550699031
"one2many","same","mean","mean",2,"N","T8000",0.0225600530143931,0.0225600530143931
"one2many","same","mean","mean",2,"rda","T1000",0.330368480930997,0.353160839854465
"one2many","same","mean","mean",2,"rda","T2000",0.333007877741889,0.354554744256878
"one2many","same","mean","mean",2,"rda","T4000",0.337409397121156,0.355805245510267
"one2many","same","mean","mean",2,"rda","T8000",0.342035283084449,0.358553368564088
"one2many","same","mean","mean",2,"S","T1000",0.071040926149043,0.0575197841243007
"one2many","same","mean","mean",2,"S","T2000",0.0703913259145452,0.0586680690577495
"one2many","same","mean","mean",2,"S","T4000",0.0697689281172353,0.057263059058418
"one2many","same","mean","mean",2,"S","T8000",0.0695546583443796,0.0536050039231818
"one2many","same","mean","var",1,"jaccard","T1000",0.000765378026571578,0.001139685285821
"one2many","same","mean","var",1,"jaccard","T2000",0.000817065029150035,0.00124179128832591
"one2many","same","mean","var",1,"jaccard","T4000",0.000906207642768181,0.00164734784398504
"one2many","same","mean","var",1,"jaccard","T8000",0.000990347056729302,0.00152708968881718
"one2many","same","mean","var",1,"N","T1000",0.0399451573185737,0.0399451573185737
"one2many","same","mean","var",1,"N","T2000",0.0452310529714074,0.0452310529714074
"one2many","same","mean","var",1,"N","T4000",0.04613389552265,0.04613389552265
"one2many","same","mean","var",1,"N","T8000",0.0415117104786921,0.0415117104786921
"one2many","same","mean","var",1,"rda","T1000",9.44974014541635e-05,0.000213406063001315
"one2many","same","mean","var",1,"rda","T2000",9.3002463311152e-05,0.000183044083681853
"one2many","same","mean","var",1,"rda","T4000",9.11553147742973e-05,0.000227100510885941
"one2many","same","mean","var",1,"rda","T8000",8.86017206505361e-05,0.000239250898033809
"one2many","same","mean","var",1,"S","T1000",0.0020194790187418,0.00304571283072344
"one2many","same","mean","var",1,"S","T2000",0.00216202189049421,0.00319018148991774
"one2many","same","mean","var",1,"S","T4000",0.00230450685278366,0.00342223958544832
"one2many","same","mean","var",1,"S","T8000",0.00211819569047521,0.00376504410571804
"one2many","same","mean","var",2,"jaccard","T1000",0.000360104058764971,0.000821808202364871
"one2many","same","mean","var",2,"jaccard","T2000",0.000347535380177726,0.000865963165040779
"one2many","same","mean","var",2,"jaccard","T4000",0.000425069987272156,0.00101915733709053
"one2many","same","mean","var",2,"jaccard","T8000",0.000393474648262701,0.00102153028166424
"one2many","same","mean","var",2,"N","T1000",0.0472089967000986,0.0472089967000986
"one2many","same","mean","var",2,"N","T2000",0.051846831723106,0.051846831723106
"one2many","same","mean","var",2,"N","T4000",0.0495317161024421,0.0495317161024421
"one2many","same","mean","var",2,"N","T8000",0.0491358450384047,0.0491358450384047
"one2many","same","mean","var",2,"rda","T1000",0.000618424668672331,0.00149277825596768
"one2many","same","mean","var",2,"rda","T2000",0.000624671915417703,0.00146930697701685
"one2many","same","mean","var",2,"rda","T4000",0.000699193118188898,0.00151892857208592
"one2many","same","mean","var",2,"rda","T8000",0.000622802491872745,0.00149266164958864
"one2many","same","mean","var",2,"S","T1000",0.00182224851478807,0.00345607423606134
"one2many","same","mean","var",2,"S","T2000",0.00168447188817939,0.00339721412624664
"one2many","same","mean","var",2,"S","T4000",0.00210539592991633,0.00423072849013378
"one2many","same","mean","var",2,"S","T8000",0.00201432090802679,0.0040763781481492
"one2many","same","var","mean",1,"jaccard","T1000",0.0173289544021953,0.019422080855209
"one2many","same","var","mean",1,"jaccard","T2000",0.0167160545728482,0.0184094555057176
"one2many","same","var","mean",1,"jaccard","T4000",0.0162394372094611,0.0186310552549517
"one2many","same","var","mean",1,"jaccard","T8000",0.0160600814616352,0.0178513397282817
"one2many","same","var","mean",1,"N","T1000",0.0134139011560327,0.0134139011560327
"one2many","same","var","mean",1,"N","T2000",0.011409453740879,0.011409453740879
"one2many","same","var","mean",1,"N","T4000",0.0102429462536456,0.0102429462536456
"one2many","same","var","mean",1,"N","T8000",0.00895149657824009,0.00895149657824009
"one2many","same","var","mean",1,"rda","T1000",0.000450864219535216,0.000624320293578465
"one2many","same","var","mean",1,"rda","T2000",0.000485067586600516,0.000669829221400721
"one2many","same","var","mean",1,"rda","T4000",0.000455200987932433,0.000640901364057035
"one2many","same","var","mean",1,"rda","T8000",0.000446851867476239,0.000654736920945684
"one2many","same","var","mean",1,"S","T1000",0.0467256647881106,0.0470287672145851
"one2many","same","var","mean",1,"S","T2000",0.0447914152176311,0.0455039849255765
"one2many","same","var","mean",1,"S","T4000",0.0450498395021636,0.0446993102485161
"one2many","same","var","mean",1,"S","T8000",0.0434169128710747,0.0431989538065592
"one2many","same","var","mean",2,"jaccard","T1000",0.00295637957531653,0.00741507426973455
"one2many","same","var","mean",2,"jaccard","T2000",0.0026650653996261,0.00753695188315263
"one2many","same","var","mean",2,"jaccard","T4000",0.00246719289737805,0.0079006547301364
"one2many","same","var","mean",2,"jaccard","T8000",0.00271619649570773,0.00832549036716745
"one2many","same","var","mean",2,"N","T1000",0.0803528663311587,0.0803528663311587
"one2many","same","var","mean",2,"N","T2000",0.06463063912685,0.06463063912685
"one2many","same","var","mean",2,"N","T4000",0.056633205532774,0.056633205532774
"one2many","same","var","mean",2,"N","T8000",0.0511087775501307,0.0511087775501307
"one2many","same","var","mean",2,"rda","T1000",0.00706720246030866,0.0135200369436405
"one2many","same","var","mean",2,"rda","T2000",0.00664509739053483,0.0128562030139923
"one2many","same","var","mean",2,"rda","T4000",0.00633055323835549,0.0122071971260518
"one2many","same","var","mean",2,"rda","T8000",0.00611598725611733,0.0125309548212688
"one2many","same","var","mean",2,"S","T1000",0.17938667306547,0.2020334453861
"one2many","same","var","mean",2,"S","T2000",0.182208630883433,0.20388529541109
"one2many","same","var","mean",2,"S","T4000",0.184831217158554,0.205670971845561
"one2many","same","var","mean",2,"S","T8000",0.184753569343422,0.20508351235525
"one2many","same","var","var",1,"jaccard","T1000",3.58863955312754e-07,1.43474076704221e-06
"one2many","same","var","var",1,"jaccard","T2000",4.16629969902453e-07,2.67231790163267e-06
"one2many","same","var","var",1,"jaccard","T4000",5.41457815308173e-07,6.37295297749654e-06
"one2many","same","var","var",1,"jaccard","T8000",7.28589411835992e-07,4.96028359743822e-06
"one2many","same","var","var",1,"N","T1000",0.000750086388305924,0.000750086388305924
"one2many","same","var","var",1,"N","T2000",0.000895202267873602,0.000895202267873602
"one2many","same","var","var",1,"N","T4000",0.000808629917274725,0.000808629917274725
"one2many","same","var","var",1,"N","T8000",0.000563378402209526,0.000563378402209526
"one2many","same","var","var",1,"rda","T1000",4.56158159349793e-09,4.83835308331083e-08
"one2many","same","var","var",1,"rda","T2000",4.22763899985617e-09,3.51729490711962e-08
"one2many","same","var","var",1,"rda","T4000",4.30985774640888e-09,8.52357661938325e-08
"one2many","same","var","var",1,"rda","T8000",3.96410142453417e-09,1.72881361442029e-07
"one2many","same","var","var",1,"S","T1000",2.15442204334181e-06,5.9096732722148e-06
"one2many","same","var","var",1,"S","T2000",2.6930058080194e-06,9.73289937068935e-06
"one2many","same","var","var",1,"S","T4000",3.31795661326288e-06,1.27631220783568e-05
"one2many","same","var","var",1,"S","T8000",3.34025422370275e-06,1.77850737086549e-05
"one2many","same","var","var",2,"jaccard","T1000",1.21960739587923e-07,6.64602965001229e-07
"one2many","same","var","var",2,"jaccard","T2000",7.02505198266587e-08,7.32762476333978e-07
"one2many","same","var","var",2,"jaccard","T4000",1.46024805235666e-07,8.330978458397e-07
"one2many","same","var","var",2,"jaccard","T8000",1.11407323615672e-07,1.31568414340282e-06
"one2many","same","var","var",2,"N","T1000",0.000989904399468965,0.000989904399468965
"one2many","same","var","var",2,"N","T2000",0.00129349541539284,0.00129349541539284
"one2many","same","var","var",2,"N","T4000",0.000920374339715288,0.000920374339715288
"one2many","same","var","var",2,"N","T8000",0.000910038823593552,0.000910038823593552
"one2many","same","var","var",2,"rda","T1000",1.70789923543489e-07,1.14707470622144e-06
"one2many","same","var","var",2,"rda","T2000",1.52280974867423e-07,1.63500719093855e-06
"one2many","same","var","var",2,"rda","T4000",2.01088536958933e-07,1.35353275090332e-06
"one2many","same","var","var",2,"rda","T8000",1.6280582136506e-07,1.33844100121796e-06
"one2many","same","var","var",2,"S","T1000",2.81560153597547e-06,1.38157981646334e-05
"one2many","same","var","var",2,"S","T2000",2.12942867079101e-06,1.13752494170609e-05
"one2many","same","var","var",2,"S","T4000",3.35093998640888e-06,2.66644175228537e-05
"one2many","same","var","var",2,"S","T8000",4.81990207028223e-06,1.54917668657133e-05
"one2one","all","2.5%","mean",1,"jaccard","T1000",0.356469990766527,0.356469990766527
"one2one","all","2.5%","mean",1,"jaccard","T2000",0.331976809007845,0.331976809007845
"one2one","all","2.5%","mean",1,"jaccard","T4000",0.319555886434891,0.319555886434891
"one2one","all","2.5%","mean",1,"jaccard","T8000",0.308669368755527,0.308669368755527
"one2one","all","2.5%","mean",1,"N","T1000",-0.610476038387098,-0.610476038387098
"one2one","all","2.5%","mean",1,"N","T2000",-0.602341878182214,-0.602341878182214
"one2one","all","2.5%","mean",1,"N","T4000",-0.607101824957797,-0.607101824957797
"one2one","all","2.5%","mean",1,"N","T8000",-0.582245936411993,-0.582245936411993
"one2one","all","2.5%","mean",1,"rda","T1000",0.086797471694786,0.086797471694786
"one2one","all","2.5%","mean",1,"rda","T2000",0.0947558725162718,0.0947558725162718
"one2one","all","2.5%","mean",1,"rda","T4000",0.101184344680188,0.101184344680188
"one2one","all","2.5%","mean",1,"rda","T8000",0.106340933703738,0.106340933703738
"one2one","all","2.5%","mean",1,"S","T1000",-0.546798444849719,-0.546798444849719
"one2one","all","2.5%","mean",1,"S","T2000",-0.544573917131957,-0.544573917131957
"one2one","all","2.5%","mean",1,"S","T4000",-0.547258429364151,-0.547258429364151
"one2one","all","2.5%","mean",1,"S","T8000",-0.553751367585405,-0.553751367585405
"one2one","all","2.5%","mean",2,"jaccard","T1000",0.403689405773473,0.403689405773473
"one2one","all","2.5%","mean",2,"jaccard","T2000",0.365227164292828,0.365227164292828
"one2one","all","2.5%","mean",2,"jaccard","T4000",0.357935982552899,0.357935982552899
"one2one","all","2.5%","mean",2,"jaccard","T8000",0.348380984441068,0.348380984441068
"one2one","all","2.5%","mean",2,"N","T1000",-0.612505249037153,-0.612505249037153
"one2one","all","2.5%","mean",2,"N","T2000",-0.636512056609133,-0.636512056609133
"one2one","all","2.5%","mean",2,"N","T4000",-0.616424846152197,-0.616424846152197
"one2one","all","2.5%","mean",2,"N","T8000",-0.596755135329393,-0.596755135329393
"one2one","all","2.5%","mean",2,"rda","T1000",0.0659450592637482,0.0659450592637482
"one2one","all","2.5%","mean",2,"rda","T2000",0.0675373025141473,0.0675373025141473
"one2one","all","2.5%","mean",2,"rda","T4000",0.070841393100487,0.070841393100487
