"sigA","sigB","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"1","2","many2many","all","2.5%","var",2,"rda",0.000213561407801364,0.000578013121655153
"1","2","many2many","all","2.5%","var",2,"S",0.00280625698114652,0.0121855966210255
"1","2","many2many","all","50%","mean",1,"jaccard",0.462252869633417,0.199391555221335
"1","2","many2many","all","50%","mean",1,"N",0.0111732528156932,0.0111732528156932
"1","2","many2many","all","50%","mean",1,"rda",0.130842188880779,0.126891148373562
"1","2","many2many","all","50%","mean",1,"S",0.061901766947661,0.023224132479594
"1","2","many2many","all","50%","mean",2,"jaccard",0.432727305838073,0.166469114835814
"1","2","many2many","all","50%","mean",2,"N",-0.0108274013701066,-0.0108274013701066
"1","2","many2many","all","50%","mean",2,"rda",0.138123824728423,0.104473825587157
"1","2","many2many","all","50%","mean",2,"S",-0.0227780625810166,0.0319311937860328
"1","2","many2many","all","50%","var",1,"jaccard",0.00434007773774681,0.0185188340161805
"1","2","many2many","all","50%","var",1,"N",0.0469185838430697,0.0469185838430697
"1","2","many2many","all","50%","var",1,"rda",0.00047856971867798,0.00842940472206541
"1","2","many2many","all","50%","var",1,"S",0.00923266771918916,0.0381278736573331
"1","2","many2many","all","50%","var",2,"jaccard",0.00443977275694575,0.0220929962531425
"1","2","many2many","all","50%","var",2,"N",0.0517389416718046,0.0517389416718046
"1","2","many2many","all","50%","var",2,"rda",0.000541276307578371,0.00696199467843251
"1","2","many2many","all","50%","var",2,"S",0.0102046114065215,0.0413732298664314
"1","2","many2many","all","97.5%","mean",1,"jaccard",0.66941291189142,0.531644960769648
"1","2","many2many","all","97.5%","mean",1,"N",0.154796425180705,0.154796425180705
"1","2","many2many","all","97.5%","mean",1,"rda",0.204521115117941,0.337465962177211
"1","2","many2many","all","97.5%","mean",1,"S",0.575463407333752,0.527116573444953
"1","2","many2many","all","97.5%","mean",2,"jaccard",0.669283063189041,0.489650792613608
"1","2","many2many","all","97.5%","mean",2,"N",0.120954190298582,0.120954190298582
"1","2","many2many","all","97.5%","mean",2,"rda",0.199273754386885,0.286145835695281
"1","2","many2many","all","97.5%","mean",2,"S",0.485179914618769,0.489156729646701
"1","2","many2many","all","97.5%","var",1,"jaccard",0.0138917035992468,0.077842663892942
"1","2","many2many","all","97.5%","var",1,"N",0.0946460316673413,0.0946460316673413
"1","2","many2many","all","97.5%","var",1,"rda",0.00113953090922667,0.0252179467608353
"1","2","many2many","all","97.5%","var",1,"S",0.0246542332393218,0.0969666408666478
"1","2","many2many","all","97.5%","var",2,"jaccard",0.0156392688053841,0.0447418484290057
"1","2","many2many","all","97.5%","var",2,"N",0.106652492547689,0.106652492547689
"1","2","many2many","all","97.5%","var",2,"rda",0.00128349527332097,0.0313628899420279
"1","2","many2many","all","97.5%","var",2,"S",0.0287925337471622,0.073927779238926
"1","2","many2many","all","mean","mean",1,"jaccard",0.452531980257704,0.192204118517656
"1","2","many2many","all","mean","mean",1,"N",0.0156142973812291,0.0156142973812291
"1","2","many2many","all","mean","mean",1,"rda",0.13397852703712,0.140981769749911
"1","2","many2many","all","mean","mean",1,"S",0.0357321467453615,0.0476615680313971
"1","2","many2many","all","mean","mean",2,"jaccard",0.437355230864363,0.185701566867905
"1","2","many2many","all","mean","mean",2,"N",-0.0090354474386905,-0.0090354474386905
"1","2","many2many","all","mean","mean",2,"rda",0.136407018447048,0.133658854759762
"1","2","many2many","all","mean","mean",2,"S",-0.0438683445270127,0.00910736441753892
"1","2","many2many","all","mean","var",1,"jaccard",0.00518760660453688,0.0247353858716017
"1","2","many2many","all","mean","var",1,"N",0.0503045209872455,0.0503045209872455
"1","2","many2many","all","mean","var",1,"rda",0.000531349169494008,0.0095472386397559
"1","2","many2many","all","mean","var",1,"S",0.0108853673105864,0.0423946536557155
"1","2","many2many","all","mean","var",2,"jaccard",0.00532296369819572,0.0222964387295843
"1","2","many2many","all","mean","var",2,"N",0.0550776465657111,0.0550776465657111
"1","2","many2many","all","mean","var",2,"rda",0.000591979853969459,0.00987648225500205
"1","2","many2many","all","mean","var",2,"S",0.0124308820876145,0.041312233159062
"1","2","many2many","all","var","mean",1,"jaccard",0.0197185008004239,0.03524328030903
"1","2","many2many","all","var","mean",1,"N",0.0062845987502724,0.0062845987502724
"1","2","many2many","all","var","mean",1,"rda",0.000793681207126308,0.0103031941703111
"1","2","many2many","all","var","mean",1,"S",0.10360319682794,0.111014758180112
"1","2","many2many","all","var","mean",2,"jaccard",0.0187079876978923,0.0350860450481916
"1","2","many2many","all","var","mean",2,"N",0.00554222757401082,0.00554222757401082
"1","2","many2many","all","var","mean",2,"rda",0.000970029124801558,0.00794094822841863
"1","2","many2many","all","var","mean",2,"S",0.0825067927637828,0.100448062683244
"1","2","many2many","all","var","var",1,"jaccard",1.36173872702288e-05,0.000524186739583702
"1","2","many2many","all","var","var",1,"N",0.000470142036190252,0.000470142036190252
"1","2","many2many","all","var","var",1,"rda",8.59844251956486e-08,6.37681219516463e-05
"1","2","many2many","all","var","var",1,"S",4.76144016508456e-05,0.000814465313407833
"1","2","many2many","all","var","var",2,"jaccard",1.38993217205132e-05,0.000190092645640126
"1","2","many2many","all","var","var",2,"N",0.000665963839294976,0.000665963839294976
"1","2","many2many","all","var","var",2,"rda",9.51594240572405e-08,9.9408334531376e-05
"1","2","many2many","all","var","var",2,"S",6.76556144979011e-05,0.000407754236746065
"1","2","many2many","none","2.5%","mean",1,"jaccard",-0.0837374963010489,-0.00100296390227273
"1","2","many2many","none","2.5%","mean",1,"N",-0.12507306317051,-0.12507306317051
"1","2","many2many","none","2.5%","mean",1,"rda",0.044976216004259,0.0418107933164946
"1","2","many2many","none","2.5%","mean",1,"S",-0.113026252458094,-0.0295485725383398
"1","2","many2many","none","2.5%","mean",2,"jaccard",-0.0829954487244517,-0.0442233375283271
"1","2","many2many","none","2.5%","mean",2,"N",-0.154438320362762,-0.154438320362762
"1","2","many2many","none","2.5%","mean",2,"rda",0.0423718468957375,0.0365868662249176
"1","2","many2many","none","2.5%","mean",2,"S",-0.154352100922329,-0.0897618352260882
"1","2","many2many","none","2.5%","var",1,"jaccard",0.00329472708511768,0.0078855005937653
"1","2","many2many","none","2.5%","var",1,"N",0.0167869468161468,0.0167869468161468
"1","2","many2many","none","2.5%","var",1,"rda",8.15095685232739e-05,0.00176254097220383
"1","2","many2many","none","2.5%","var",1,"S",0.0141395488911789,0.0446118016937798
"1","2","many2many","none","2.5%","var",2,"jaccard",0.00425027760187815,0.00412846494208067
"1","2","many2many","none","2.5%","var",2,"N",0.014503998440972,0.014503998440972
"1","2","many2many","none","2.5%","var",2,"rda",9.38497400684192e-05,0.00064633425711706
"1","2","many2many","none","2.5%","var",2,"S",0.0209427230560758,0.0343615684091015
"1","2","many2many","none","50%","mean",1,"jaccard",0.0112820562074891,0.013192179491996
"1","2","many2many","none","50%","mean",1,"N",0.0014126391015167,0.0014126391015167
"1","2","many2many","none","50%","mean",1,"rda",0.0538809765369691,0.0491561133980712
"1","2","many2many","none","50%","mean",1,"S",0.012674424158194,0.0189307728530954
"1","2","many2many","none","50%","mean",2,"jaccard",0.00368850356943815,-0.0145738513220303
"1","2","many2many","none","50%","mean",2,"N",-0.0187679357838852,-0.0187679357838852
"1","2","many2many","none","50%","mean",2,"rda",0.0521383922335223,0.0453569163197798
"1","2","many2many","none","50%","mean",2,"S",0.00190262746154939,-0.0465415689115396
"1","2","many2many","none","50%","var",1,"jaccard",0.0154293250359268,0.0129767484311869
"1","2","many2many","none","50%","var",1,"N",0.0548963596608637,0.0548963596608637
"1","2","many2many","none","50%","var",1,"rda",0.000297680228982556,0.00434165344782805
"1","2","many2many","none","50%","var",1,"S",0.0539944522726311,0.0481292759190989
"1","2","many2many","none","50%","var",2,"jaccard",0.0151636452099645,0.0161001394602888
"1","2","many2many","none","50%","var",2,"N",0.0484427099998633,0.0484427099998633
"1","2","many2many","none","50%","var",2,"rda",0.000303015792118263,0.00263976158802931
"1","2","many2many","none","50%","var",2,"S",0.0494671739740735,0.0481833997223818
"1","2","many2many","none","97.5%","mean",1,"jaccard",0.0875365128902008,0.0230039595350964
"1","2","many2many","none","97.5%","mean",1,"N",0.121213811848078,0.121213811848078
"1","2","many2many","none","97.5%","mean",1,"rda",0.0640469204407949,0.0692175113878898
"1","2","many2many","none","97.5%","mean",1,"S",0.117450288512895,0.0678369107657056
"1","2","many2many","none","97.5%","mean",2,"jaccard",0.091401087670782,0.0200349686486968
"1","2","many2many","none","97.5%","mean",2,"N",0.111909370809542,0.111909370809542
"1","2","many2many","none","97.5%","mean",2,"rda",0.0620922797311508,0.0733805375280049
"1","2","many2many","none","97.5%","mean",2,"S",0.147321463806623,0.0337769146783118
"1","2","many2many","none","97.5%","var",1,"jaccard",0.0395646059421525,0.0191000797546622
"1","2","many2many","none","97.5%","var",1,"N",0.0956406964782157,0.0956406964782157
"1","2","many2many","none","97.5%","var",1,"rda",0.000853212887553412,0.00587726077350427
"1","2","many2many","none","97.5%","var",1,"S",0.0961716616272363,0.0658215044060576
"1","2","many2many","none","97.5%","var",2,"jaccard",0.0423968269627846,0.0308630570546425
"1","2","many2many","none","97.5%","var",2,"N",0.0901786564026456,0.0901786564026456
"1","2","many2many","none","97.5%","var",2,"rda",0.000788605094256687,0.00988542947849085
"1","2","many2many","none","97.5%","var",2,"S",0.0954042755457102,0.0825752928128934
"1","2","many2many","none","mean","mean",1,"jaccard",0.00916618341212024,0.0120074866943829
"1","2","many2many","none","mean","mean",1,"N",-0.00324977162774705,-0.00324977162774705
"1","2","many2many","none","mean","mean",1,"rda",0.0536157435379698,0.0525928912111096
"1","2","many2many","none","mean","mean",1,"S",0.0030105772166189,0.0190461221831427
"1","2","many2many","none","mean","mean",2,"jaccard",0.00397451365216882,-0.0132334908451572
"1","2","many2many","none","mean","mean",2,"N",-0.0127180378618199,-0.0127180378618199
"1","2","many2many","none","mean","mean",2,"rda",0.0523859261996144,0.0505605841882562
"1","2","many2many","none","mean","mean",2,"S",0.00191515501710537,-0.0365150237019983
"1","2","many2many","none","mean","var",1,"jaccard",0.0177167525020267,0.0132556899139041
"1","2","many2many","none","mean","var",1,"N",0.0539820643911241,0.0539820643911241
"1","2","many2many","none","mean","var",1,"rda",0.000360050490813244,0.00405962502892318
"1","2","many2many","none","mean","var",1,"S",0.0538692986956801,0.0519602905844069
"1","2","many2many","none","mean","var",2,"jaccard",0.0176635375757087,0.0168545294808687
"1","2","many2many","none","mean","var",2,"N",0.0494928669142854,0.0494928669142854
"1","2","many2many","none","mean","var",2,"rda",0.000343440857322871,0.00405928606358317
"1","2","many2many","none","mean","var",2,"S",0.0518906582217889,0.0537428758783903
"1","2","many2many","none","var","mean",1,"jaccard",0.0018356958572909,0.000114165321252528
"1","2","many2many","none","var","mean",1,"N",0.00497447932892222,0.00497447932892222
"1","2","many2many","none","var","mean",1,"rda",2.78071047264208e-05,0.000165555798633096
"1","2","many2many","none","var","mean",1,"S",0.00470685676457065,0.00244401144417835
"1","2","many2many","none","var","mean",2,"jaccard",0.00200030185892783,0.000831039915497147
"1","2","many2many","none","var","mean",2,"N",0.00520971795075397,0.00520971795075397
"1","2","many2many","none","var","mean",2,"rda",3.19275174453981e-05,0.000312636124361458
"1","2","many2many","none","var","mean",2,"S",0.00687512351016235,0.00309015426179754
"1","2","many2many","none","var","var",1,"jaccard",9.88707272023164e-05,2.87320922375124e-05
"1","2","many2many","none","var","var",1,"N",0.000500825256992828,0.000500825256992828
"1","2","many2many","none","var","var",1,"rda",3.98817602541992e-08,4.36421472189736e-06
"1","2","many2many","none","var","var",1,"S",0.000476707703083672,0.000107454412894339
"1","2","many2many","none","var","var",2,"jaccard",9.697311914181e-05,0.000151123489894538
"1","2","many2many","none","var","var",2,"N",0.000433169163773856,0.000433169163773856
"1","2","many2many","none","var","var",2,"rda",3.85083166847437e-08,1.920960528557e-05
"1","2","many2many","none","var","var",2,"S",0.000401451011034207,0.000509282911341115
"1","2","many2many","opposite","2.5%","mean",1,"jaccard",-0.159495942239436,0.0108425617835288
"1","2","many2many","opposite","2.5%","mean",1,"N",-0.173146134443743,-0.173146134443743
"1","2","many2many","opposite","2.5%","mean",1,"rda",0.0366805899919492,0.0555833142794304
"1","2","many2many","opposite","2.5%","mean",1,"S",-0.379661142523833,-0.257043173162784
"1","2","many2many","opposite","2.5%","mean",2,"jaccard",0.253761783062458,0.00422357335627288
"1","2","many2many","opposite","2.5%","mean",2,"N",-0.116696443421834,-0.116696443421834
"1","2","many2many","opposite","2.5%","mean",2,"rda",0.085487500186252,0.0432967205867382
"1","2","many2many","opposite","2.5%","mean",2,"S",-0.652240117714699,-0.350273430612292
"1","2","many2many","opposite","2.5%","var",1,"jaccard",0.00175410760324504,0.0187752947808885
"1","2","many2many","opposite","2.5%","var",1,"N",0.0161235513302994,0.0161235513302994
"1","2","many2many","opposite","2.5%","var",1,"rda",9.12231014127537e-05,0.0010980031173789
"1","2","many2many","opposite","2.5%","var",1,"S",0.00424307120883752,0.0362334621584325
"1","2","many2many","opposite","2.5%","var",2,"jaccard",0.00120633973481478,0.014565911138005
"1","2","many2many","opposite","2.5%","var",2,"N",0.0206160065327544,0.0206160065327544
"1","2","many2many","opposite","2.5%","var",2,"rda",0.000230036882709129,0.00223328274505182
"1","2","many2many","opposite","2.5%","var",2,"S",0.00485200127993868,0.0306359542191928
"1","2","many2many","opposite","50%","mean",1,"jaccard",-0.00999329301288799,0.0844299487455351
"1","2","many2many","opposite","50%","mean",1,"N",-0.0057142761984617,-0.0057142761984617
"1","2","many2many","opposite","50%","mean",1,"rda",0.0521146255341959,0.0803644489045156
"1","2","many2many","opposite","50%","mean",1,"S",-0.0139741280855398,-0.087741063179015
"1","2","many2many","opposite","50%","mean",2,"jaccard",0.561495391599452,0.0732209916921657
"1","2","many2many","opposite","50%","mean",2,"N",-0.00363191543162675,-0.00363191543162675
"1","2","many2many","opposite","50%","mean",2,"rda",0.154695393499701,0.0619695167797983
"1","2","many2many","opposite","50%","mean",2,"S",0.0245422326331782,-0.180447198860497
"1","2","many2many","opposite","50%","var",1,"jaccard",0.00656961617084221,0.0256876881227562
"1","2","many2many","opposite","50%","var",1,"N",0.0497197005388755,0.0497197005388755
"1","2","many2many","opposite","50%","var",1,"rda",0.000240017643957079,0.00475299031384099
"1","2","many2many","opposite","50%","var",1,"S",0.0200766972356821,0.0573367015112323
"1","2","many2many","opposite","50%","var",2,"jaccard",0.0043105682175239,0.0217235171681089
"1","2","many2many","opposite","50%","var",2,"N",0.0462155928228198,0.0462155928228198
"1","2","many2many","opposite","50%","var",2,"rda",0.000829758513313353,0.00334124443380683
"1","2","many2many","opposite","50%","var",2,"S",0.0164000896124092,0.0439994832943568
"1","2","many2many","opposite","97.5%","mean",1,"jaccard",0.232560890872214,0.34396028408906
"1","2","many2many","opposite","97.5%","mean",1,"N",0.137780546943458,0.137780546943458
"1","2","many2many","opposite","97.5%","mean",1,"rda",0.076867207416677,0.166607187626281
"1","2","many2many","opposite","97.5%","mean",1,"S",0.376519389534621,0.232277333095504
"1","2","many2many","opposite","97.5%","mean",2,"jaccard",0.764645686278906,0.339417208800137
"1","2","many2many","opposite","97.5%","mean",2,"N",0.113303522888877,0.113303522888877
"1","2","many2many","opposite","97.5%","mean",2,"rda",0.224390838307365,0.268759495103235
"1","2","many2many","opposite","97.5%","mean",2,"S",0.59595493293475,0.0857670894199778
